row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_obs_at_freq,ra,dec
24573,MeerKAT:array_1:20250711T085603Z,ex_PGC0130374,38,870.2323522120714,-0.27677054196871154,23995.922,2,1,4.6819722,-43.766111
24953,MeerKAT:array_1:20250711T085603Z,Gaia_4814652982993590784,55,870.2323569953442,-0.33827510685064743,18318.127,4,1,4.6860639984509636,-43.79986824753711
23882,MeerKAT:array_1:20250711T085603Z,Gaia_4814702564095981056,5,870.2323569953442,-0.33827510685064743,14175.862,4,1,4.6827703487443,-43.623679704088346
23808,MeerKAT:array_1:20250711T085603Z,Gaia_4814724245090845952,2,870.2323554009199,-0.31777358522333543,12673.435,1,1,4.656040254433232,-43.35870343738148
24790,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.2323522120714,-0.27677054196871154,11993.212,2,1,4.691098498530638,-43.431628057840925
24484,MeerKAT:array_1:20250711T085603Z,ex_LEDA_545342,34,870.2323538064957,-0.2972720635960235,9960.706,1,1,4.676444466666666,-43.728333
24765,MeerKAT:array_1:20250711T085603Z,Gaia_4790633601729009536,46,870.2323585897684,-0.3587766284779594,7478.353,1,1,4.684110082617994,-43.84498903786491
23858,MeerKAT:array_1:20250711T085603Z,Gaia_4814722595823458688,4,870.2323569953442,-0.33827510685064743,7315.74,4,1,4.6548437252129355,-43.39991835413826
24014,MeerKAT:array_1:20250711T085603Z,ex_CRTS_J044000.9-433336,11,870.2323569953442,-0.33827510685064743,7155.702,4,1,4.666950399999999,-43.560016
26513,MeerKAT:array_1:20250711T092345Z,Gaia_4814652158359882752,36,870.2315039783716,-0.1845136946458077,3044.502,3,1,4.694333093243185,-43.813957795250346
26762,MeerKAT:array_1:20250711T092345Z,Gaia_4814709745281296640,56,870.2315039783716,-0.1845136946458077,2552.1926,3,1,4.682898546741639,-43.54561761412111
26175,MeerKAT:array_1:20250711T092345Z,Gaia_4790698709137405184,6,870.2315087616444,-0.2870213027823675,1929.4265,1,1,4.655136963691296,-43.619094036869114
26554,MeerKAT:array_1:20250711T092345Z,Gaia_4790698610353975936,39,870.2314944118261,-0.09225684732290385,1813.4213,3,1,4.65664484816173,-43.645994303366535
26213,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880898176,9,870.2314944118261,-0.09225684732290385,1769.4722,3,1,4.673495953347414,-43.74114585530124
26156,MeerKAT:array_1:20250711T092345Z,Gaia_4790682873593840768,4,870.2315039783716,-0.1845136946458077,1663.4109,3,1,4.66859444816198,-43.80858839010155
31685,MeerKAT:array_1:20250713T111016Z,Gaia_5096087136038857472,50,874.9910644441843,-0.1230091297638718,1437.4226,4,1,4.158298953784137,-18.027572931997582
26713,MeerKAT:array_1:20250711T092345Z,Gaia_4814731288837203840,51,870.2314944118261,-0.09225684732290385,1378.0385,3,1,4.659909378673284,-43.21085384208377
31649,MeerKAT:array_1:20250713T111016Z,Gaia_5096076523175408512,41,874.9910644441843,-0.1230091297638718,1314.7019,4,1,4.174788139093451,-17.978428111477804
24420,MeerKAT:array_1:20250711T085603Z,ex_PGC0549578,31,870.1955656558275,-0.3587766284779594,811.5011,3,1,4.6739999999999995,-43.373333
31653,MeerKAT:array_1:20250713T111016Z,ex_QSO_B0406-180,42,874.9910644441843,-0.1127583689502158,754.70056,4,1,4.151854466666667,-17.952841
31478,MeerKAT:array_1:20250713T111016Z,J0409-1757,0,874.9910644441843,-0.1127583689502158,752.7003,4,1,4.151861111111112,-17.952777777777776
24974,MeerKAT:array_1:20250711T085603Z,Gaia_4814709745281296384,56,870.1955656558275,-0.3587766284779594,673.57056,3,1,4.683283377197702,-43.54550178108382
23990,MeerKAT:array_1:20250711T085603Z,ex_GALEX_J044047.1-432429,10,870.1955656558275,-0.3587766284779594,658.5069,3,1,4.679750333333334,-43.408327
24717,MeerKAT:array_1:20250711T085603Z,ex_2MFGC_3840,44,870.1955640614033,-0.3587766284779594,592.5041,1,1,4.686498066666667,-43.42469799999999
31898,MeerKAT:array_1:20250713T113750Z,Gaia_5096257461558006144,10,874.9902831763029,-0.03075228244096795,560.53986,2,1,4.141783766439086,-17.902314547975237
24575,MeerKAT:array_1:20250711T085603Z,ex_PGC0130374,38,870.265120819211,-0.26651978115505554,503.51453,2,1,4.6819722,-43.766111
31891,MeerKAT:array_1:20250713T113750Z,Gaia_5096257014881405312,8,874.9902831763029,-0.03075228244096795,493.89886,2,1,4.144187399707862,-17.899201191564124
24579,MeerKAT:array_1:20250711T085603Z,ex_PGC0130374,38,870.305936485529,-0.2460182595277436,482.78827,1,1,4.6819722,-43.766111
24787,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.1587711274624,-0.3587766284779594,416.11334,3,1,4.691098498530638,-43.431628057840925
18720,MeerKAT:array_1:20250708T094824Z,Gaia_2973829828129917696,54,870.2684882432222,-0.3075228244096795,388.88132,2,1,4.775259611085118,-22.033261483144322
24789,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.1995804160833,-0.25626902034139953,375.9365,1,1,4.691098498530638,-43.431628057840925
23955,MeerKAT:array_1:20250711T085603Z,ex_QSO_J0441-4313,8,870.2651192247868,-0.2460182595277436,366.43967,3,1,4.6881496,-43.229302
26418,MeerKAT:array_1:20250711T092345Z,Gaia_4814724382529799808,27,870.2682889401913,-0.08200608650924786,361.68307,1,1,4.65286861163457,-43.34829068784147
24042,MeerKAT:array_1:20250711T085603Z,ex_LEDA_549839,13,870.1587711274624,-0.3587766284779594,360.98483,3,1,4.651305533333334,-43.351111
12169,MeerKAT:array_1:20250701T080259Z,Gaia_2536494783212986624,20,874.9966704398394,-0.16401217301849572,358.7259,2,1,0.9747355367531642,0.20584854868681246
12200,MeerKAT:array_1:20250701T080259Z,Gaia_2536411941883805696,28,874.9966704398394,-0.16401217301849572,357.17947,2,1,1.0004180335153812,-0.13381150732576272
18711,MeerKAT:array_1:20250708T094824Z,Gaia_2973830515324686976,24,870.2684882432222,-0.3485258676643034,338.3808,2,1,4.772673567805199,-22.037277351998767
26414,MeerKAT:array_1:20250711T092345Z,Gaia_4814724382529799808,27,870.1947014778852,-0.08200608650924786,326.48813,3,1,4.65286861163457,-43.34829068784147
24716,MeerKAT:array_1:20250711T085603Z,ex_2MFGC_3840,44,870.1587711274624,-0.3587766284779594,324.6219,3,1,4.686498066666667,-43.42469799999999
24668,MeerKAT:array_1:20250711T085603Z,ex_6dFGS_gJ044108.0-431332,42,870.2651256024837,-0.33827510685064743,303.23807,2,1,4.6855278,-43.225556000000005
18703,MeerKAT:array_1:20250708T094824Z,ex_LEDA_823286,14,870.2684882432222,-0.31777358522333543,291.83444,2,1,4.794277800000001,-21.819444
24831,MeerKAT:array_1:20250711T085603Z,Gaia_4814716307991315072,49,870.1995899826288,-0.37927815010527133,274.8512,1,1,4.6794434389958885,-43.26293176771402
23809,MeerKAT:array_1:20250711T085603Z,Gaia_4814724245090845952,2,870.2651224136353,-0.2870213027823675,268.27798,4,1,4.656040254433232,-43.35870343738148
24791,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.2651192247868,-0.2460182595277436,264.38412,3,1,4.691098498530638,-43.431628057840925
26485,MeerKAT:array_1:20250711T092345Z,Gaia_4790682186399080192,33,870.2682427018881,0.39977967173258333,251.16798,1,1,4.665865583883406,-43.88078639468942
18701,MeerKAT:array_1:20250708T094824Z,ex_LEDA_823286,14,870.1949023753405,-0.4202811933598953,249.69269,1,1,4.794277800000001,-21.819444
18691,MeerKAT:array_1:20250708T094824Z,Gaia_2973935724843363072,2,870.2684882432222,-0.33827510685064743,242.93547,2,1,4.800564911377169,-21.70371694179783
24720,MeerKAT:array_1:20250711T085603Z,ex_2MFGC_3840,44,870.265120819211,-0.26651978115505554,218.93536,2,1,4.686498066666667,-43.42469799999999
24485,MeerKAT:array_1:20250711T085603Z,ex_LEDA_545342,34,870.2651192247868,-0.2460182595277436,207.62367,3,1,4.676444466666666,-43.728333
18710,MeerKAT:array_1:20250708T094824Z,Gaia_2973830515324686976,24,870.1989251077175,-0.33827510685064743,207.46957,2,1,4.772673567805199,-22.037277351998767
19133,MeerKAT:array_1:20250708T094824Z,Gaia_2973930089846241536,56,874.9933891147375,-0.38952891091892733,196.57486,4,1,4.777631237654372,-21.825736620278388
32239,MeerKAT:array_1:20250713T120523Z,Gaia_5096043812704503296,40,874.9907312095165,-0.1127583689502158,190.77339,3,1,4.161690528194268,-18.286518169246502
24742,MeerKAT:array_1:20250711T085603Z,ex_LEDA_550620,45,870.2651224136353,-0.2870213027823675,185.25262,4,1,4.6892222000000015,-43.287778
26164,MeerKAT:array_1:20250711T092345Z,Gaia_4814729429115402880,5,870.194699883461,-0.04100304325462393,185.20128,1,1,4.671846170189647,-43.18346399276299
10392,MeerKAT:array_1:20250731T051744Z,ex_[VV2006]_J002336.0+001228,14,868.1869083940983,0.3075228244096795,183.32047,1,1,0.3933198666666667,0.207775
26596,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880897920,42,870.2682857513428,-0.04100304325462393,179.55344,1,1,4.67314631458982,-43.734208193265964
26432,MeerKAT:array_1:20250711T092345Z,Gaia_4790680846369268736,28,870.2682714015245,0.1230091297638718,175.76299,1,1,4.67789310322079,-43.794137797103
24766,MeerKAT:array_1:20250711T085603Z,Gaia_4790633601729009536,46,870.2651224136353,-0.2972720635960235,173.29968,4,1,4.684110082617994,-43.84498903786491
24148,MeerKAT:array_1:20250711T085603Z,ex_LEDA_549179,18,870.2651256024837,-0.33827510685064743,170.07353,2,1,4.657972200000001,-43.404167
26211,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880898176,9,870.1947014778852,-0.09225684732290385,166.87894,3,1,4.673495953347414,-43.74114585530124
23859,MeerKAT:array_1:20250711T085603Z,Gaia_4814722595823458688,4,870.2651224136353,-0.2972720635960235,164.34258,4,1,4.6548437252129355,-43.39991835413826
26428,MeerKAT:array_1:20250711T092345Z,Gaia_4790680846369268736,28,870.1946791559458,0.20501521627311964,156.58975,1,1,4.67789310322079,-43.794137797103
10396,MeerKAT:array_1:20250731T051744Z,Gaia_2546799818506262144,62,868.1869594156742,-0.05125380406827991,155.00874,1,1,0.38341681843698555,0.31478395011417104
10393,MeerKAT:array_1:20250731T051744Z,ex_[VV2006]_J002342.4+002041,16,868.1869657933712,0.03075228244096795,152.40086,1,1,0.3951038666666667,0.344941
19779,MeerKAT:array_1:20250708T101552Z,Gaia_2973624253815457152,46,874.9931196570396,-0.4202811933598953,151.91098,1,1,4.792537071107781,-22.25473739665684
18724,MeerKAT:array_1:20250708T094824Z,Gaia_2973728088944479104,62,870.1989251077175,-0.31777358522333543,151.8446,2,1,4.810215306177019,-21.96747213462873
12821,MeerKAT:array_1:20250701T141247Z,Gaia_3607208273017261824,59,879.9947966337204,-0.13325989057752777,150.21231,4,1,13.641651778683753,-13.168077429886225
18715,MeerKAT:array_1:20250708T094824Z,Gaia_2973621333237785088,42,870.1989251077175,-0.31777358522333543,147.63582,2,1,4.788129872674757,-22.335578348439178
12803,MeerKAT:array_1:20250701T141247Z,ex_2MASX_J13381185-1257006,41,879.9947966337204,-0.13325989057752777,146.3049,4,1,13.636637400000001,-12.95021
12825,MeerKAT:array_1:20250701T141247Z,Gaia_3610209183846115712,63,879.9947966337204,-0.13325989057752777,144.23007,4,1,13.61300373223758,-12.985653507909127
12768,MeerKAT:array_1:20250701T141247Z,ex_2MASX_J13380283-1242156,6,879.9947966337204,-0.13325989057752777,139.58498,4,1,13.634129333333334,-12.704487
12816,MeerKAT:array_1:20250701T141247Z,Gaia_3607183469581311872,54,879.9947950392962,-0.0615045648819359,139.41592,1,1,13.632798689465362,-13.296020502553548
10390,MeerKAT:array_1:20250731T051744Z,ex_SN_2006pe,3,868.1749565899372,-0.0615045648819359,135.38292,1,1,0.38586113333333333,-0.053333000000000005
19129,MeerKAT:array_1:20250708T094824Z,Gaia_2973934384813570304,55,874.993385925889,-0.26651978115505554,133.95923,1,1,4.792219421597514,-21.769599028292912
27247,MeerKAT:array_1:20250711T092345Z,Gaia_4790682186399080192,33,879.9963830858469,-0.1230091297638718,130.58754,1,1,4.665865583883406,-43.88078639468942
26715,MeerKAT:array_1:20250711T092345Z,Gaia_4814731288837203840,51,870.2682729959488,0.13325989057752777,130.4789,1,1,4.659909378673284,-43.21085384208377
26248,MeerKAT:array_1:20250711T092345Z,Gaia_4790682564356198912,12,870.1947094500065,-0.1127583689502158,127.02318,1,1,4.665969599152861,-43.819929225432276
18362,MeerKAT:array_1:20250708T092055Z,Gaia_2973715994316696192,24,874.9936808943748,-0.1742629338321517,125.34934,4,1,4.813392435783577,-22.164321337562797
27304,MeerKAT:array_1:20250711T092345Z,Gaia_4814731288837203840,51,879.996351197362,0.21526597708677564,124.73545,1,1,4.659909378673284,-43.21085384208377
26354,MeerKAT:array_1:20250711T092345Z,Gaia_4814731318900986496,21,870.1947014778852,-0.09225684732290385,122.85909,3,1,4.661570206051022,-43.22155792951911
32182,MeerKAT:array_1:20250713T120523Z,Gaia_5096249318300023680,23,874.9907312095165,-0.1127583689502158,122.56776,3,1,4.129233917703552,-18.021105313969432
10389,MeerKAT:array_1:20250731T051744Z,ex_SN_2006ng,2,868.1809388697147,0.09225684732290385,119.34286,1,1,0.3686861333333334,-0.095639
18976,MeerKAT:array_1:20250708T094824Z,ex_LEDA_823754,15,874.9933875203133,-0.3485258676643034,119.311966,2,1,4.794944466666666,-21.783056
32209,MeerKAT:array_1:20250713T120523Z,Gaia_5096076523175408896,31,874.9907312095165,-0.1127583689502158,117.35597,3,1,4.174653488081671,-17.980784066816216
444454,MeerKAT:array_1:20250719T033518Z,ex_LEDA_656436,24,863.9565660357475,0.020501521627311965,117.273766,3,3,23.708611133333335,-34.870000000000005
28357,MeerKAT:array_1:20250711T110722Z,Gaia_4790696376970983040,37,879.9943422228098,-0.1127583689502158,115.90385,1,1,4.656681758129356,-43.672004368277804
18270,MeerKAT:array_1:20250708T092055Z,Gaia_2973721938551510144,4,874.9936808943748,-0.1742629338321517,113.61469,4,1,4.815147321103096,-22.13678094443982
27187,MeerKAT:array_1:20250711T092345Z,Gaia_4814702250562055168,15,879.9964038133621,-0.33827510685064743,112.25929,3,1,4.68526409921731,-43.6548419712241
444629,MeerKAT:array_1:20250719T033518Z,Gaia_2311990344364857984,45,863.9565660357475,0.020501521627311965,111.94473,3,3,23.686119108413834,-34.824221116885916
18702,MeerKAT:array_1:20250708T094824Z,ex_LEDA_823286,14,870.1989251077175,-0.33827510685064743,110.889824,2,1,4.794277800000001,-21.819444
26742,MeerKAT:array_1:20250711T092345Z,Gaia_4790690638894684928,54,870.1579085439444,-0.08200608650924786,110.59672,1,1,4.649788191820483,-43.764938093548054
444770,MeerKAT:array_1:20250719T033518Z,Gaia_2311870055216261760,62,863.9565660357475,0.020501521627311965,110.574455,3,3,23.682389376417333,-35.384388161978485
27329,MeerKAT:array_1:20250711T092345Z,Gaia_4790680983808220032,58,879.9963783025742,-0.07175532569559187,109.946266,1,1,4.678133245953735,-43.76687575981199
18537,MeerKAT:array_1:20250708T092055Z,Gaia_2973745543691571584,61,874.9936792999506,-0.15376141220483974,106.1831,1,1,4.796210527149063,-21.825149983034777
27295,MeerKAT:array_1:20250711T092345Z,Gaia_4790684110544388224,47,879.9963767081499,-0.05125380406827991,103.22738,1,1,4.660266355357058,-43.75011080744066
19148,MeerKAT:array_1:20250708T094824Z,Gaia_2973726989432958208,60,874.9933891147375,-0.38952891091892733,102.3095,4,1,4.812487315788324,-22.00730141066672
18716,MeerKAT:array_1:20250708T094824Z,Gaia_2973618240861321856,44,870.1581078469753,-0.2870213027823675,102.1613,1,1,4.799632306707735,-22.40062398624557
19159,MeerKAT:array_1:20250708T094824Z,Gaia_2973726641538374784,63,874.9933875203133,-0.37927815010527133,99.51353,1,1,4.814706831504631,-22.03913741946642
19110,MeerKAT:array_1:20250708T094824Z,Gaia_2973635455090172672,50,874.9933875203133,-0.3485258676643034,99.490616,2,1,4.782603189841713,-22.226629730019113
435130,MeerKAT:array_1:20250702T232759Z,Gaia_6891330040669168128,10,863.9573887586594,0.010250760813655982,98.935745,2,1,21.523865412285804,-11.761701314840764
26711,MeerKAT:array_1:20250711T092345Z,Gaia_4814731288837203840,51,870.1946839392185,0.15376141220483974,97.66617,1,1,4.659909378673284,-43.21085384208377
435189,MeerKAT:array_1:20250702T232759Z,ex_LEDA_957167,25,863.9573887586594,0.010250760813655982,97.653015,2,1,21.55119446666667,-12.137778
19103,MeerKAT:array_1:20250708T094824Z,Gaia_2973726817634356224,48,874.9933891147375,-0.38952891091892733,97.36466,4,1,4.812809469048865,-22.026739194080356
27242,MeerKAT:array_1:20250711T092345Z,Gaia_4815474210804141312,31,879.9964038133621,-0.33827510685064743,97.27504,3,1,4.642446232431467,-43.35676722933204
18344,MeerKAT:array_1:20250708T092055Z,Gaia_2973930055486504320,20,874.9936856776476,-0.2460182595277436,94.40627,1,1,4.77660269713667,-21.827049492692698
18496,MeerKAT:array_1:20250708T092055Z,Gaia_2973621711194831360,53,874.9936840832233,-0.25626902034139953,93.911804,1,1,4.784947753227324,-22.346382502816084
19350,MeerKAT:array_1:20250708T094824Z,Gaia_2973934384813570304,55,879.998288422823,-0.2460182595277436,90.72835,2,1,4.792219421597514,-21.769599028292912
455407,MeerKAT:array_1:20250711T082812Z,Gaia_4790685210056006272,20,879.9968311190605,0.010250760813655982,90.178825,1,1,4.66812604657421,-43.70144459981123
19043,MeerKAT:array_1:20250708T094824Z,Gaia_2973634630456452736,32,874.9933891147375,-0.37927815010527133,88.524895,4,1,4.783661079789205,-22.252236161828247
19365,MeerKAT:array_1:20250708T094824Z,Gaia_2973933628899325440,61,879.998288422823,-0.2460182595277436,87.72115,2,1,4.796109966415812,-21.779223217082194
455768,MeerKAT:array_1:20250711T113506Z,ex_LEDA_544458,36,879.9942066967487,0.020501521627311965,87.03117,4,1,4.667727666666667,-43.801612
28327,MeerKAT:array_1:20250711T110722Z,Gaia_4814705484673751296,22,879.9943454116583,-0.16401217301849572,86.40197,4,1,4.668437026708025,-43.60960507288868
19289,MeerKAT:array_1:20250708T094824Z,Gaia_2973628819363169280,26,879.9982916116714,-0.3075228244096795,85.35132,2,1,4.77761547273075,-22.30044276415549
19346,MeerKAT:array_1:20250708T094824Z,Gaia_2973742279516419584,53,879.9982916116714,-0.3075228244096795,84.704544,2,1,4.812195740282655,-21.856383578277608
27141,MeerKAT:array_1:20250711T092345Z,J0440-4333,0,879.9964038133621,-0.33827510685064743,83.527855,3,1,4.67143888888889,-43.552388888888885
455798,MeerKAT:array_1:20250711T113506Z,Gaia_4814660262961717632,60,879.9942066967487,0.020501521627311965,80.22714,4,1,4.697274243343184,-43.698846277138344
18377,MeerKAT:array_1:20250708T092055Z,Gaia_2973935411308690432,27,874.9936808943748,-0.1742629338321517,79.89115,4,1,4.801575298866778,-21.73367271676796
28373,MeerKAT:array_1:20250711T110722Z,Gaia_4814727058293354368,45,879.9943454116583,-0.16401217301849572,79.88078,4,1,4.668104807705286,-43.32237877061052
455794,MeerKAT:array_1:20250711T113506Z,Gaia_4814654391742848640,57,879.9942066967487,0.020501521627311965,79.702705,4,1,4.697376530578291,-43.701278858696874
16304,MeerKAT:array_1:20250706T101122Z,Gaia_4802469019768615168,8,874.992851793766,-0.07175532569559187,79.45845,2,1,5.641596419359468,-44.25500890954784
16296,MeerKAT:array_1:20250706T101122Z,Gaia_4802458505688679808,4,874.992851793766,-0.07175532569559187,79.37779,2,1,5.651381122925507,-44.419917674474554
18449,MeerKAT:array_1:20250708T092055Z,Gaia_2973934075575926272,43,874.9936808943748,-0.1742629338321517,78.58204,4,1,4.789625805101506,-21.78254225303723
24492,MeerKAT:array_1:20250711T085603Z,ex_LEDA_545342,34,870.3427405804396,-0.37927815010527133,78.23363,2,1,4.676444466666666,-43.728333
26284,MeerKAT:array_1:20250711T092345Z,Gaia_4814702250562055168,15,870.264277368784,-0.3075228244096795,77.11371,2,1,4.68526409921731,-43.6548419712241
28353,MeerKAT:array_1:20250711T110722Z,Gaia_4814721461952084224,35,879.9943454116583,-0.16401217301849572,76.59918,4,1,4.6638050091047845,-43.35573633448676
28397,MeerKAT:array_1:20250711T110722Z,Gaia_4814724279450583808,57,879.994337439537,-0.05125380406827991,76.27103,1,1,4.656257463719457,-43.33291549548967
18431,MeerKAT:array_1:20250708T092055Z,Gaia_2973747055520055296,39,874.9934449195862,-0.2972720635960235,76.23575,2,1,4.802963859945403,-21.779789174498607
23815,MeerKAT:array_1:20250711T085603Z,Gaia_4814724245090845952,2,870.3427389860153,-0.3587766284779594,75.88888,3,1,4.656040254433232,-43.35870343738148
26210,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880898176,9,870.1579053550959,-0.04100304325462393,75.611496,1,1,4.673495953347414,-43.74114585530124
455761,MeerKAT:array_1:20250711T113506Z,ex_LEDA_545279,30,879.9942066967487,0.020501521627311965,75.5085,4,1,4.6632777999999995,-43.73416699999999
455800,MeerKAT:array_1:20250711T113506Z,Gaia_4790703661235514240,61,879.994208291173,-0.010250760813655982,75.1129,1,1,4.647846646180271,-43.46931340518637
20241,MeerKAT:array_1:20250708T104320Z,Gaia_2973735888605109888,20,879.9968183636665,-0.4202811933598953,74.97296,1,1,4.785388139301391,-22.044711223807127
24798,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.3427389860153,-0.3587766284779594,73.62732,3,1,4.691098498530638,-43.431628057840925
455803,MeerKAT:array_1:20250711T113506Z,Gaia_4814714830522572288,63,879.9942098855972,-0.020501521627311965,73.06561,1,1,4.675999466279635,-43.37388083606982
6987,MeerKAT:array_1:20250719T011200Z,ex_LEDA_650598,31,863.9566808342934,0.05125380406827991,72.2868,2,1,23.71958333333333,-35.304167
15920,MeerKAT:array_1:20250706T081304Z,Gaia_4802495236248942592,34,874.9937239438295,-0.15376141220483974,71.79291,2,2,5.646425998267852,-43.919541673529686
28341,MeerKAT:array_1:20250711T110722Z,Gaia_4790685210056006272,29,879.9943470060825,-0.1742629338321517,70.38142,1,1,4.66812604657421,-43.70144459981123
17805,MeerKAT:array_1:20250706T145226Z,Gaia_4802469908825088256,37,875.0026224255562,0.03075228244096795,69.99173,4,2,5.637914178030625,-44.17511095457468
26744,MeerKAT:array_1:20250711T092345Z,Gaia_4790690638894684928,54,870.264277368784,-0.3075228244096795,69.77903,2,1,4.649788191820483,-43.764938093548054
17760,MeerKAT:array_1:20250706T145226Z,Gaia_4802419954062202368,4,875.0026224255562,0.03075228244096795,69.46867,4,2,5.660072623818177,-44.2880222328884
10391,MeerKAT:array_1:20250731T051744Z,ex_2XMMi_J002209.9+001629,8,868.1809835135937,-0.32802434603699143,68.55558,1,1,0.36943233333333336,0.274811
15910,MeerKAT:array_1:20250706T081304Z,Gaia_4802493032929154304,29,874.9937239438295,-0.15376141220483974,68.05468,2,2,5.64544883360371,-44.00818901652546
28329,MeerKAT:array_1:20250711T110722Z,Gaia_4814731460635898496,23,879.9943454116583,-0.16401217301849572,67.45338,4,1,4.658605801274309,-43.22813233624634
24726,MeerKAT:array_1:20250711T085603Z,ex_2MFGC_3840,44,870.3427389860153,-0.3587766284779594,66.10528,3,1,4.686498066666667,-43.42469799999999
18301,MeerKAT:array_1:20250708T092055Z,Gaia_2973729703852178304,11,874.9934449195862,-0.2972720635960235,65.83694,2,1,4.814806600829936,-21.922154987856338
24580,MeerKAT:array_1:20250711T085603Z,ex_PGC0130374,38,870.3306596279144,-0.25626902034139953,65.57505,1,1,4.6819722,-43.766111
25139,MeerKAT:array_1:20250711T085603Z,Gaia_4814711016591606912,63,870.3427405804396,-0.37927815010527133,64.922424,2,1,4.691393198510314,-43.46341254871622
450659,MeerKAT:array_1:20250701T144521Z,Gaia_3607235077908381824,60,879.9947328567505,-0.010250760813655982,64.70931,2,1,13.638343642215156,-12.864948353078583
24784,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.121968626976,-0.2460182595277436,64.332436,1,1,4.691098498530638,-43.431628057840925
24041,MeerKAT:array_1:20250711T085603Z,ex_LEDA_549839,13,870.1340463906527,-0.31777358522333543,63.49057,2,1,4.651305533333334,-43.351111
12438,MeerKAT:array_1:20250701T080259Z,Gaia_2536495397393094016,40,879.9942896068096,-0.3690273892916154,63.44996,4,1,0.9716807527342969,0.2151647142820581
20517,MeerKAT:array_1:20250708T112920Z,Gaia_2973828144502741632,38,879.9965106397867,-0.07175532569559187,63.24109,3,1,4.77209128627901,-22.08013691896438
32876,MeerKAT:array_1:20250719T110629Z,Gaia_2993005036042933248,23,879.9936757534742,-0.0615045648819359,62.58818,2,1,6.13642017182806,-15.748240683724092
12428,MeerKAT:array_1:20250701T080259Z,Gaia_2536494680133771392,30,879.9942896068096,-0.3690273892916154,61.900852,4,1,0.9724200792520431,0.21701698621771676
22993,MeerKAT:array_1:20250711T080009Z,Gaia_4814716445430273280,63,879.9967370480299,0.04100304325462393,61.865295,1,1,4.674814143085867,-43.31868413740583
11995,MeerKAT:array_1:20250701T073022Z,ex_[VV2006]_J005828.9+001347,2,879.9955444186926,0.3075228244096795,61.51927,1,1,0.9747038666666669,0.22966700000000004
11996,MeerKAT:array_1:20250701T073022Z,ex_[VV2006]_J005829.4+001318,3,879.9955428242683,0.3587766284779594,61.135468,4,1,0.9748445333333334,0.221643
33362,MeerKAT:array_1:20250719T113106Z,Gaia_2992963392040013952,60,879.9934844225645,-0.19476445545946366,61.085907,2,1,6.156703220820251,-15.897550868152178
457683,MeerKAT:array_1:20250719T110629Z,Gaia_2992959440670093568,3,879.9936693757772,0.010250760813655982,61.019825,3,1,6.165123058519107,-15.957365650577055
26851,MeerKAT:array_1:20250711T092345Z,Gaia_4814710741713703680,63,870.3050802797079,-0.04100304325462393,60.75126,1,1,4.683185559323631,-43.437686598826154
457735,MeerKAT:array_1:20250719T110629Z,Gaia_2992974593314603776,28,879.9936693757772,0.010250760813655982,60.68376,3,1,6.179666216396277,-15.65198288456157
457805,MeerKAT:array_1:20250719T110629Z,Gaia_2992769912352259200,59,879.9936693757772,0.010250760813655982,60.599213,3,1,6.169882768911322,-16.046586863508423
32890,MeerKAT:array_1:20250719T110629Z,Gaia_2992956657530978176,36,879.99367415905,-0.04100304325462393,60.224052,2,1,6.142490920556772,-15.819079294458763
31371,MeerKAT:array_1:20250713T111016Z,Gaia_5096073740036667392,8,869.9947718381882,-0.4202811933598953,59.633575,3,1,4.16510148418201,-18.106136753017886
33319,MeerKAT:array_1:20250719T113106Z,Gaia_2993035684929141632,16,879.9934700727463,0.13325989057752777,59.603737,3,1,6.140955631794845,-15.530234283167566
13012,MeerKAT:array_1:20250701T144521Z,Gaia_3610241413280937088,2,879.9947344511747,-0.03075228244096795,59.505775,2,1,13.61346605616482,-12.69326252191249
33337,MeerKAT:array_1:20250719T113106Z,Gaia_2992964182313997696,35,879.993481233716,-0.15376141220483974,59.18911,3,1,6.154921616310768,-15.887066284194995
33326,MeerKAT:array_1:20250719T113106Z,Gaia_2992958925274027264,23,879.9934700727463,0.1230091297638718,58.887848,3,1,6.162764788510453,-15.98703283170356
12001,MeerKAT:array_1:20250701T073022Z,ex_SDSS_J010015.00-000645.7,15,879.9955428242683,0.3690273892916154,58.672413,4,1,1.0041655333333335,-0.11269199999999999
24786,MeerKAT:array_1:20250711T085603Z,Gaia_4814711458972055680,47,870.1340432018042,-0.27677054196871154,58.32726,1,1,4.691098498530638,-43.431628057840925
455248,MeerKAT:array_1:20250711T080009Z,Gaia_4814709436043644288,33,879.9967386424541,-0.010250760813655982,57.935516,1,1,4.68938455702069,-43.501250251786324
