row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,n_obs_at_freq_drift,ra,dec
12475,MeerKAT:array_1:20250701T141247Z,ex_ASASSN-V_J133758.89-124619.2,22,872.1317706853151,-0.03075228244096795,11.189732,4,64,0.0625,1,1,13.633025333333334,-12.772
5733,MeerKAT:array_1:20250712T084022Z,Gaia_2323470796242741120,26,864.0852169394493,0.03075228244096795,11.159855,4,64,0.0625,1,1,0.4450502053538468,-26.224690408003458
25982,MeerKAT:array_1:20250711T092345Z,Gaia_4790682873593840768,4,870.0107320249081,-0.04100304325462393,11.088895,3,64,0.046875,1,1,4.66859444816198,-43.80858839010155
60121,MeerKAT:array_1:20250719T003939Z,Gaia_2311984576224577408,42,919.7944065332413,0.04100304325462393,11.077612,3,64,0.046875,2,1,23.68487654798556,-34.98737205018605
32971,MeerKAT:array_1:20250719T113106Z,Gaia_2992967927525411712,39,872.2136507481337,0.08200608650924786,11.038942,2,64,0.03125,1,1,6.176059824941919,-15.800497213491798
8487,MeerKAT:array_1:20250720T121928Z,ex_LEDA_941779,39,863.9588157683611,-0.1845136946458077,11.022947,4,64,0.0625,1,1,13.644083333333333,-13.169722000000002
9210,MeerKAT:array_1:20250731T014621Z,ex_[VV2006]_J002342.4+002041,16,864.0686859488487,0.3587766284779594,10.993038,2,64,0.03125,1,1,0.3951038666666667,0.344941
20870,MeerKAT:array_1:20250708T122415Z,Gaia_2973719670808718208,39,872.2142486572266,0.26651978115505554,10.978467,1,64,0.015625,1,1,4.804205749766748,-22.142469130066893
59578,MeerKAT:array_1:20250712T091244Z,Gaia_2323514707988323200,13,919.7921950668097,0.08200608650924786,10.97619,2,64,0.03125,1,1,0.408112466028178,-26.06824740804821
58675,MeerKAT:array_1:20250712T073536Z,Gaia_2323507939119865600,27,920.0908402949572,-0.03075228244096795,10.965498,1,64,0.015625,1,1,0.4070275109165918,-26.150170880911375
20335,MeerKAT:array_1:20250708T112920Z,Gaia_2973618962415819648,28,874.9924547821283,-0.2255167379004316,10.941703,4,64,0.0625,1,1,4.802060981994817,-22.347811276554786
58103,MeerKAT:array_1:20250712T065251Z,Gaia_2323457052347344640,52,919.9986921399832,-0.03075228244096795,10.937655,2,64,0.03125,1,1,0.4153387759664055,-26.22478242039848
19629,MeerKAT:array_1:20250708T101552Z,Gaia_2973930948839694464,5,875.0110122859478,-0.25626902034139953,10.93531,2,64,0.03125,1,1,4.780498936511609,-21.80480449845446
25409,MeerKAT:array_1:20250711T085603Z,ex_LEDA_550602,25,874.5101813077927,-0.2972720635960235,10.932417,4,64,0.0625,1,1,4.667118333333334,-43.288916
24727,MeerKAT:array_1:20250711T085603Z,ex_2MFGC_3840,44,870.3634362071753,-0.33827510685064743,10.90696,2,64,0.03125,1,1,4.686498066666667,-43.42469799999999
4509,MeerKAT:array_1:20250712T065251Z,Gaia_2323522988685265664,21,867.8792769908905,0.07175532569559187,10.87976,1,64,0.015625,1,1,0.40904565173195506,-25.80706425553769
8432,MeerKAT:array_1:20250720T121928Z,Gaia_3610236641572903552,22,863.9588046073914,0.08200608650924786,10.867988,3,64,0.046875,1,1,13.620131331758262,-12.799449345584831
25995,MeerKAT:array_1:20250711T092345Z,Gaia_4790685927314716416,8,870.0107240527868,0.16401217301849572,10.834131,1,64,0.015625,1,1,4.662721897951874,-43.666881653745975
8493,MeerKAT:array_1:20250720T121928Z,ex_LEDA_942369,41,863.9588157683611,-0.1127583689502158,10.8319235,3,64,0.046875,1,1,13.647111133333334,-13.134722
31802,MeerKAT:array_1:20250713T113750Z,Gaia_5096274710146663680,30,869.9928585290909,0.10250760813655982,10.822572,2,64,0.03125,1,1,4.132383220136932,-17.7208368441366
26289,MeerKAT:array_1:20250711T092345Z,Gaia_4814702250562055168,15,870.4154606759548,-0.04100304325462393,10.817131,2,64,0.03125,1,1,4.68526409921731,-43.6548419712241
4176,MeerKAT:array_1:20250709T052824Z,Gaia_4936955578360865408,12,863.9153342247009,0.09225684732290385,10.789512,2,64,0.03125,1,1,2.19132353099221,-50.747211774977465
31857,MeerKAT:array_1:20250713T113750Z,Gaia_5096289141236763648,60,869.9930945038795,-0.16401217301849572,10.78345,2,64,0.03125,1,1,4.148362771037634,-17.591628421521133
26171,MeerKAT:array_1:20250711T092345Z,Gaia_4790698709137405184,6,870.1331997513771,-0.2870213027823675,10.759045,2,64,0.03125,1,1,4.655136963691296,-43.619094036869114
9379,MeerKAT:array_1:20250731T014621Z,Gaia_2545284897641904256,59,864.0687098652124,0.05125380406827991,10.743972,1,64,0.015625,2,1,0.36816337212327443,-0.011618319582997833
31755,MeerKAT:array_1:20250713T113750Z,Gaia_5096066936808385920,5,869.9930897206068,-0.1127583689502158,10.731877,3,64,0.046875,1,1,4.142505882424454,-18.00840486827864
20392,MeerKAT:array_1:20250708T112920Z,Gaia_2973821306914811136,47,874.9924547821283,-0.2255167379004316,10.712071,4,64,0.0625,1,1,4.768393729150758,-22.177672180239966
5533,MeerKAT:array_1:20250712T080758Z,Gaia_2323496325528339456,15,867.763312920928,-0.1742629338321517,10.7108555,4,64,0.0625,1,1,0.4336127616599986,-25.828803618698714
1056,MeerKAT:array_1:20250701T205536Z,Gaia_1315902701604435328,61,863.9580472558737,0.04100304325462393,10.698254,1,64,0.015625,1,1,16.17517649915087,26.83606350667026
23967,MeerKAT:array_1:20250711T085603Z,ex_QSO_J0441-4313,8,870.4289750158787,-0.33827510685064743,10.685253,2,64,0.03125,1,1,4.6881496,-43.229302
26587,MeerKAT:array_1:20250711T092345Z,Gaia_4814721010979139712,41,870.599430128932,-0.09225684732290385,10.679157,4,64,0.0625,1,1,4.658792008486357,-43.415537495985824
9840,MeerKAT:array_1:20250731T030702Z,ex_SDSS_J002155.52+001434.3,7,864.0687848031521,0.19476445545946366,10.678921,2,63,0.031746031746031744,1,1,0.36542313333333337,0.242872
31786,MeerKAT:array_1:20250713T113750Z,ex_LEDA_876058,22,869.9928585290909,0.1127583689502158,10.660402,2,64,0.03125,1,1,4.130805533333334,-17.875833
5565,MeerKAT:array_1:20250712T080758Z,Gaia_2323546078429470080,38,867.7633240818977,-0.3075228244096795,10.650893,1,64,0.015625,1,1,0.417904539026241,-25.76805975998401
10130,MeerKAT:array_1:20250731T041226Z,Gaia_2546822083616734592,40,868.0943568497896,-0.2255167379004316,10.647998,1,64,0.015625,1,1,0.3960635830048689,0.3690624158081592
998,MeerKAT:array_1:20250701T205536Z,Gaia_1315903556301220096,37,863.9580456614494,0.0615045648819359,10.646128,2,64,0.03125,1,1,16.166371463408474,26.856458609972574
31858,MeerKAT:array_1:20250713T113750Z,Gaia_5096289106877025920,61,869.9930929094553,-0.14351065139118374,10.645923,4,64,0.0625,1,1,4.148165144506021,-17.598717889674948
24556,MeerKAT:array_1:20250711T085603Z,ex_LEDA_548218,37,870.3634330183268,-0.3075228244096795,10.63706,4,64,0.0625,1,1,4.680916666666667,-43.484444
86178,MeerKAT:array_1:20250708T092055Z,Gaia_2973726164799247232,51,923.9689902812243,-0.21526597708677564,10.630147,1,64,0.015625,1,1,4.811146038892258,-22.070323880723237
86219,MeerKAT:array_1:20250708T092055Z,Gaia_2973639956215900544,9,924.9979790747166,-0.14351065139118374,10.629741,2,64,0.03125,1,1,4.774867530202747,-22.13844383384411
8499,MeerKAT:array_1:20250720T121928Z,Gaia_3607217794959970688,43,863.9588173627853,-0.20501521627311964,10.620598,3,64,0.046875,1,1,13.649184845319676,-12.99508248140491
56963,MeerKAT:array_1:20250703T011955Z,Gaia_6891321588173546880,16,919.7943618893623,-0.03075228244096795,10.597101,2,64,0.03125,1,1,21.510419545988956,-11.881173413232286
26078,MeerKAT:array_1:20250711T092345Z,Gaia_4814707546258049024,49,870.010738402605,-0.20501521627311964,10.595952,1,64,0.015625,1,1,4.671554888964966,-43.543641373992735
25990,MeerKAT:array_1:20250711T092345Z,Gaia_4790698709137405184,6,870.0107479691505,-0.31777358522333543,10.594288,1,64,0.015625,1,1,4.655136963691296,-43.619094036869114
3968,MeerKAT:array_1:20250709T050322Z,Gaia_4936858890057191808,20,863.9844461381435,0.08200608650924786,10.57101,3,64,0.046875,2,1,2.165106978539696,-51.00006369206486
5569,MeerKAT:array_1:20250712T080758Z,Gaia_2323442827415662336,40,867.8885549455881,-0.08200608650924786,10.52817,1,64,0.015625,1,1,0.42371923576251236,-26.3370727482232
26599,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880897920,42,870.4522679597139,-0.25626902034139953,10.516541,4,64,0.0625,1,1,4.67314631458982,-43.734208193265964
5497,MeerKAT:array_1:20250712T080758Z,ex_QSO_B0023-263,1,867.7633177042007,0.2460182595277436,10.494255,2,64,0.03125,1,1,0.4303211333333333,-26.036837
57997,MeerKAT:array_1:20250712T065251Z,Gaia_2323445129518134144,11,920.0909327715635,-0.08200608650924786,10.49379,3,64,0.046875,1,1,0.43120273447036295,-26.38311187631232
4601,MeerKAT:array_1:20250712T072515Z,Gaia_2323542779894588160,40,859.9857018738985,0.2972720635960235,10.490484,1,64,0.015625,1,1,0.4201000425528512,-25.80545134851528
5496,MeerKAT:array_1:20250712T080758Z,J0025-2602,0,867.7633177042007,0.2460182595277436,10.490249,2,64,0.03125,1,1,0.4303222222222222,-26.036833333333334
58117,MeerKAT:array_1:20250712T065251Z,Gaia_2323517074514790528,57,920.0909327715635,-0.09225684732290385,10.487898,2,64,0.03125,1,1,0.41594696038992934,-25.95386210216471
18717,MeerKAT:array_1:20250708T094824Z,Gaia_2973618240861321856,44,870.2972341179848,-0.3075228244096795,10.473623,4,64,0.0625,1,1,4.799632306707735,-22.40062398624557
56966,MeerKAT:array_1:20250703T011955Z,Gaia_6891322034850143232,25,919.7943602949381,0.1127583689502158,10.472149,1,64,0.015625,1,1,21.51227951567608,-11.863695816765848
7942,MeerKAT:array_1:20250719T033518Z,ex_PGC0654562,25,864.068842202425,0.0615045648819359,10.460863,3,64,0.046875,1,1,23.710777800000002,-35.006111
27307,MeerKAT:array_1:20250711T092345Z,Gaia_4791452359934653952,52,879.9766074419022,-0.09225684732290385,10.460616,2,64,0.03125,1,1,4.6404822497358875,-43.5300470198016
32949,MeerKAT:array_1:20250719T113106Z,Gaia_2993032420753992960,24,872.2136459648609,0.1230091297638718,10.457422,2,64,0.03125,1,1,6.14514292308773,-15.56630088714188
26532,MeerKAT:array_1:20250711T092345Z,Gaia_4814716789027655680,37,870.4522679597139,-0.25626902034139953,10.456414,4,64,0.0625,1,1,4.67455558823706,-43.28126330899719
8509,MeerKAT:array_1:20250720T121928Z,Gaia_3607214874382207104,46,863.9588157683611,-0.10250760813655982,10.425326,2,64,0.03125,1,1,13.641421223757401,-13.016428554346938
8553,MeerKAT:array_1:20250720T121928Z,ex_LEDA_945818,60,863.9588157683611,-0.1845136946458077,10.423211,4,64,0.0625,1,1,13.6307778,-12.910972
5536,MeerKAT:array_1:20250712T080758Z,Gaia_2323478900845422208,16,867.7633161097765,-0.19476445545946366,10.406801,4,64,0.0625,1,1,0.44336119952348096,-25.994566218600376
26757,MeerKAT:array_1:20250711T092345Z,Gaia_4790695758495871232,55,870.4522567987442,-0.08200608650924786,10.395909,3,64,0.046875,1,1,4.657233396327128,-43.729841000482494
8481,MeerKAT:array_1:20250720T121928Z,ex_2MASX_J13383024-1246455,37,863.9588157683611,-0.1845136946458077,10.37168,4,64,0.0625,1,1,13.641746466666667,-12.779262
25494,MeerKAT:array_1:20250711T085603Z,Gaia_4814652982993590784,55,874.5101813077927,-0.2972720635960235,10.367897,4,64,0.0625,1,1,4.6860639984509636,-43.79986824753711
8475,MeerKAT:array_1:20250720T121928Z,ex_LEDA_948728,35,863.9588173627853,-0.20501521627311964,10.341703,3,64,0.046875,1,1,13.615388866666668,-12.711944
33192,MeerKAT:array_1:20250719T113106Z,Gaia_2993135740487538304,13,876.2146351784468,-0.05125380406827991,10.32032,3,64,0.046875,1,1,6.161433019165262,-15.340768192233737
9262,MeerKAT:array_1:20250731T014621Z,ex_LEDA_1161460,29,864.0687146484852,-0.13325989057752777,10.318585,1,64,0.015625,2,1,0.37623833333333334,0.267555
28971,MeerKAT:array_1:20250711T120252Z,Gaia_4790701152974624896,27,876.5615229010582,0.15376141220483974,10.308934,3,64,0.046875,1,1,4.640264273631835,-43.60509259833665
59668,MeerKAT:array_1:20250712T091244Z,Gaia_2323484986814681216,55,919.7921902835369,0.19476445545946366,10.295175,3,64,0.046875,1,1,0.44696804585555744,-25.94524782983008
18576,MeerKAT:array_1:20250708T092055Z,Gaia_2973622054792292608,23,875.9706037640572,-0.2460182595277436,10.261327,1,64,0.015625,1,1,4.7871262536122225,-22.335517306249905
7574,MeerKAT:array_1:20250719T023034Z,ex_LEDA_650598,31,863.9843568503857,0.16401217301849572,10.240829,3,64,0.046875,1,1,23.71958333333333,-35.304167
8451,MeerKAT:array_1:20250720T121928Z,ex_LEDA_946778,28,863.9588157683611,-0.1845136946458077,10.234794,4,64,0.0625,1,1,13.607902799999998,-12.843832999999998
7847,MeerKAT:array_1:20250719T030257Z,Gaia_2311927504699156480,54,864.0686987042427,0.2870213027823675,10.230356,1,64,0.015625,2,1,23.71107310673588,-35.08515691068904
27170,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880898176,9,879.9766122251749,-0.15376141220483974,10.191057,1,64,0.015625,1,1,4.673495953347414,-43.74114585530124
22374,MeerKAT:array_1:20250711T073156Z,Gaia_4814735137127938304,13,872.4540325254202,0.1127583689502158,10.188716,3,64,0.046875,2,1,4.692167511723645,-43.37592751833944
59648,MeerKAT:array_1:20250712T091244Z,Gaia_2323547624617696384,46,919.7921934723854,0.1230091297638718,10.171568,3,64,0.046875,1,1,0.4203365840945913,-25.745061051431694
4520,MeerKAT:array_1:20250712T065251Z,Gaia_2323498661990558848,48,867.8792769908905,-0.3485258676643034,10.126882,2,64,0.03125,1,1,0.4464759356699246,-25.805811125048848
5539,MeerKAT:array_1:20250712T080758Z,Gaia_2323521236338609792,18,867.878945350647,-0.3485258676643034,10.121596,4,64,0.0625,1,1,0.4090148095872484,-25.9155426937623
58699,MeerKAT:array_1:20250712T073536Z,Gaia_2323493130072650240,37,919.7934084236622,-0.03075228244096795,10.114656,2,64,0.03125,1,1,0.43110343321660594,-25.94964136926712
4195,MeerKAT:array_1:20250709T052824Z,Gaia_4936907715245425792,16,863.9153262525797,0.1845136946458077,10.112287,3,64,0.046875,1,1,2.1616350881642,-50.84459354905162
54951,MeerKAT:array_1:20250701T220028Z,Gaia_1315914693153106048,14,919.7938596457243,0.07175532569559187,10.098463,2,64,0.03125,1,1,16.157006043781145,26.882526586729902
24282,MeerKAT:array_1:20250711T085603Z,ex_LEDA_551328,24,870.3387130647898,-0.33827510685064743,10.089411,4,64,0.0625,1,1,4.665722199999999,-43.232778
31830,MeerKAT:array_1:20250713T113750Z,Gaia_5096075354944311168,45,869.9930897206068,-0.1127583689502158,10.080636,3,64,0.046875,1,1,4.166975267039673,-18.02903538109207
59661,MeerKAT:array_1:20250712T091244Z,Gaia_2323544459226226432,52,919.7921934723854,0.1230091297638718,10.07717,3,64,0.046875,1,1,0.4249776633398687,-25.776065228507882
92258,MeerKAT:array_1:20250708T125143Z,Gaia_2973637757192634496,32,924.2092987149954,0.3485258676643034,10.068482,3,64,0.046875,1,1,4.786271360771106,-22.145408067366734
18245,MeerKAT:array_1:20250708T092055Z,Gaia_2973618962415819648,36,873.3251956403255,0.14351065139118374,10.062535,1,64,0.015625,1,1,4.802060981994817,-22.347811276554786
7775,MeerKAT:array_1:20250719T030257Z,ex_2MASX_J23430142-3458488,28,864.0687098652124,0.15376141220483974,10.055757,4,64,0.0625,2,1,23.7170782,-34.980173
20836,MeerKAT:array_1:20250708T115647Z,Gaia_2973747570916126720,62,876.5615420341492,-0.1230091297638718,10.031813,2,64,0.03125,1,1,4.8068049130604225,-21.7450089231221
8461,MeerKAT:array_1:20250720T121928Z,ex_2MASX_J13364094-1253266,31,863.9588173627853,-0.20501521627311964,10.029747,3,64,0.046875,1,1,13.611368333333335,-12.890859
58732,MeerKAT:array_1:20250712T073536Z,Gaia_2323468184902582656,52,919.7934084236622,-0.03075228244096795,10.022514,2,64,0.03125,1,1,0.4216963550414769,-26.09844556758427
22396,MeerKAT:array_1:20250711T073156Z,Gaia_4814735686883748352,52,872.4540325254202,0.13325989057752777,10.007909,1,64,0.015625,2,1,4.6934574966845695,-43.32551113070472
27114,MeerKAT:array_1:20250711T092345Z,Gaia_4814736850818834176,20,879.2236517518759,-0.04100304325462393,10.0032015,1,64,0.015625,1,1,4.690378242730814,-43.25907975379896
