row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,ra,dec
2512,MeerKAT:array_1:20250701T095804Z,Gaia_4669705116721809920,42,923.1665914952755,-0.15132075486825497,12.5262,4,64,0.0625,1,4.151660527294777,-66.05077059096503
698,MeerKAT:array_1:20250706T120334Z,Gaia_3394090797494979584,45,872.000331133604,-0.050440251622751654,12.517531,1,64,0.015625,1,5.372581998100841,16.517353016971594
398,MeerKAT:array_1:20250718T225142Z,Gaia_6441069167122610304,33,863.9464318752289,0.025220125811375827,12.502453,4,64,0.0625,1,19.69984291461124,-63.596090512689635
22,MeerKAT:array_1:20250701T083536Z,Gaia_2536401840120694016,16,863.9999343752861,0.09583647808322814,12.49349,3,64,0.046875,1,0.9794553056822537,-0.2029425799034193
2901,MeerKAT:array_1:20250709T163303Z,Gaia_6440688018840915968,9,924.9987890422344,0.14123270454370462,12.487187,2,64,0.03125,1,19.68423492425907,-63.79109433639011
399,MeerKAT:array_1:20250718T225142Z,Gaia_6440636238715194368,34,863.9464318752289,0.025220125811375827,12.466431,4,64,0.0625,1,19.675339186061393,-64.03486462534826
458,MeerKAT:array_1:20250720T090501Z,Gaia_3394149277769574656,8,864.0000475794077,0.15132075486825497,12.407482,3,62,0.04838709677419355,1,5.334170630040303,16.576072980689755
385,MeerKAT:array_1:20250715T232237Z,Gaia_6441459051369581952,38,863.9666109085083,-0.005044025162275165,12.382857,2,63,0.031746031746031744,2,19.64726952599481,-63.529588323583646
343,MeerKAT:array_1:20250713T100933Z,Gaia_3394243247358752000,10,863.983805179596,-0.050440251622751654,12.360699,3,64,0.046875,1,5.365489555014503,16.824705937663644
252,MeerKAT:array_1:20250709T224008Z,Gaia_6440693585118612608,9,863.9838593900204,0.05548427678502682,12.2952,1,64,0.015625,1,19.628594431975266,-63.924863811963455
393,MeerKAT:array_1:20250718T225142Z,Gaia_6441460975514926080,5,863.9464318752289,0.025220125811375827,12.286936,4,64,0.0625,1,19.66357758906119,-63.46456714647583
247,MeerKAT:array_1:20250709T043236Z,Gaia_4669730856462223872,59,863.9990701973438,-0.005044025162275165,12.264889,2,64,0.03125,1,4.1024349345990405,-65.57500289036119
401,MeerKAT:array_1:20250718T225142Z,Gaia_6440689869971379584,53,863.9464318752289,0.025220125811375827,12.25554,4,64,0.0625,1,19.6499320734985,-63.82299821043306
2257,MeerKAT:array_1:20250718T225142Z,Gaia_6440694100514697984,20,919.7943937778473,-0.03026415097365099,12.228831,4,64,0.0625,1,19.62087066321873,-63.91272666377121
2584,MeerKAT:array_1:20250704T110253Z,Gaia_4669721854210793600,57,924.9939148873091,-0.1462767297059798,12.2067585,2,64,0.03125,1,4.147063407797924,-65.596400813655
244,MeerKAT:array_1:20250709T043236Z,Gaia_4669728790581917312,50,863.9990717917681,-0.015132075486825495,12.185285,4,64,0.0625,1,4.101280812317055,-65.66563920000308
352,MeerKAT:array_1:20250713T100933Z,Gaia_3394132647656408960,48,863.983805179596,-0.050440251622751654,12.148625,3,64,0.046875,1,5.345713040048043,16.44647738763525
316,MeerKAT:array_1:20250712T092209Z,Gaia_4669727214329905920,16,864.5480655431747,-0.03026415097365099,12.106217,2,64,0.03125,1,4.109438969306825,-65.74064617130749
350,MeerKAT:array_1:20250713T100933Z,Gaia_3394150686518843264,46,864.0000093132257,0.19671698132873144,12.051979,4,64,0.0625,1,5.336535218511556,16.587411972900316
2717,MeerKAT:array_1:20250706T180055Z,Gaia_5938654102031084672,62,924.9923140853643,0.12105660389460396,12.048407,3,64,0.046875,1,17.027284885146752,-48.84087647788595
10542,MeerKAT:array_1:20250730T235713Z,Gaia_4669816618369005440,36,960.0002087652683,-0.15636478003053011,12.036034,1,64,0.015625,1,4.154966178637322,-65.47424122454672
348,MeerKAT:array_1:20250713T100933Z,Gaia_3394243148575205120,44,864.0000093132257,0.19671698132873144,12.021192,4,64,0.0625,1,5.369001275041868,16.83963226476811
2229,MeerKAT:array_1:20250714T051258Z,Gaia_4668965385914739968,35,919.7948163002729,0.01008805032455033,11.92848,3,64,0.046875,2,4.179617504745324,-65.78596480693881
2228,MeerKAT:array_1:20250714T051258Z,Gaia_4669712783239780224,20,919.7948163002729,0.01008805032455033,11.896594,3,64,0.046875,2,4.137784419356912,-65.82012245067386
390,MeerKAT:array_1:20250718T153723Z,Gaia_6441454756402320000,31,863.9651280939579,0.025220125811375827,11.884883,1,63,0.015873015873015872,1,19.61181055670903,-63.6028774991896
15075,MeerKAT:array_1:20240319T020710Z,Gaia_2543020865760350464,11,1585.650893241167,-0.12105660389460396,11.864282,3,64,0.046875,1,0.7261650565901477,-0.2852434678886343
863,MeerKAT:array_1:20250713T220240Z,Gaia_6440688018840915968,32,875.029973179102,-0.06557232710957715,11.846086,1,64,0.015625,1,19.68423492425907,-63.79109433639011
2203,MeerKAT:array_1:20250712T092209Z,Gaia_4669735250212219264,41,917.5026034414768,-0.09079245292095298,11.741889,3,64,0.046875,1,4.1324736222485985,-65.47852355237711
260,MeerKAT:array_1:20250710T123913Z,Gaia_2893821871671620224,13,857.7953504025936,-0.005044025162275165,11.734706,1,64,0.015625,1,6.628885991588172,-30.996600452155437
672,MeerKAT:array_1:20250704T161536Z,Gaia_6440698464201481088,56,874.9925089925528,0.03026415097365099,11.734577,2,63,0.031746031746031744,1,19.612518928486264,-63.83946305349781
789,MeerKAT:array_1:20250710T140151Z,Gaia_5240451436557063168,38,872.4541058689356,0.06052830194730198,11.723412,1,62,0.016129032258064516,1,11.00474691397138,-64.19211398927237
259,MeerKAT:array_1:20250710T123913Z,Gaia_2894201993457914112,8,857.7953504025936,0.01008805032455033,11.720319,1,64,0.015625,1,6.624106207391157,-30.854385949913116
913,MeerKAT:array_1:20250719T103545Z,Gaia_4669684745693183744,39,872.0861223191023,-0.015132075486825495,11.714697,1,64,0.015625,1,4.120087123171856,-66.0456321877375
475,MeerKAT:array_1:20250723T000253Z,Gaia_6440699735511788544,45,863.9575322568417,-0.05548427678502682,11.701891,1,64,0.015625,1,19.627759531718347,-63.78503211456634
1937,MeerKAT:array_1:20250701T085314Z,Gaia_4669698042911946112,43,917.567246183753,0.01008805032455033,11.696261,1,64,0.015625,1,4.105147728387502,-65.94326904581334
283,MeerKAT:array_1:20250711T173016Z,Gaia_5938675164552435584,52,863.990659609437,-0.025220125811375827,11.673592,3,64,0.046875,2,17.070854839067806,-48.602232097815104
499,MeerKAT:array_1:20250730T235713Z,Gaia_4669720754699148288,41,863.9666013419628,-0.07061635227185231,11.668871,2,64,0.03125,1,4.156097990505139,-65.65813538413508
292,MeerKAT:array_1:20250712T092209Z,Gaia_4669726698933866112,19,856.7559707462788,0.025220125811375827,11.608833,2,64,0.03125,1,4.123021492832987,-65.64792617949458
406,MeerKAT:array_1:20250719T103545Z,Gaia_4669703403031184768,3,863.9667735397816,0.05548427678502682,11.599459,2,64,0.03125,1,4.102001491747326,-65.82514083527903
293,MeerKAT:array_1:20250712T092209Z,Gaia_4668961778142193408,51,856.7559707462788,0.03026415097365099,11.584576,2,64,0.03125,1,4.183490045603507,-65.9658931837893
6177,MeerKAT:array_1:20250708T083640Z,Gaia_4669060635405789824,59,960.0418535321951,0.015132075486825495,11.57358,3,64,0.046875,1,4.190880894733523,-65.61636371097941
271,MeerKAT:array_1:20250711T071356Z,Gaia_4669700070136544640,61,856.563573166728,-0.005044025162275165,11.565792,4,64,0.0625,1,4.1025528305222805,-65.84718019004706
426,MeerKAT:array_1:20250719T204244Z,ex_ASASSN-V_J193805.84-640032.8,8,864.000352114439,-0.10088050324550331,11.558385,1,64,0.015625,1,19.634955333333338,-64.00911
773,MeerKAT:array_1:20250709T001042Z,Gaia_2378723248403124608,32,874.9932344555855,0.050440251622751654,11.527841,2,64,0.03125,1,23.397414166993048,-26.988833616750902
319,MeerKAT:array_1:20250712T092209Z,Gaia_4669736903776210944,60,864.5480655431747,-0.03026415097365099,11.471462,2,64,0.03125,1,4.120185767851399,-65.47336939109383
345,MeerKAT:array_1:20250713T100933Z,Gaia_3394092000085853056,25,864.0000093132257,0.19167295616645627,11.471294,4,64,0.0625,1,5.3654881375047525,16.487876599028485
981,MeerKAT:array_1:20250730T235713Z,Gaia_4669812048523796224,31,872.0092583149672,0.035308176135926156,11.466053,3,64,0.046875,2,4.167230624348885,-65.59422753381918
342,MeerKAT:array_1:20250713T100933Z,Gaia_3394088083075699072,9,863.9573967307806,0.1160125787323288,11.448102,2,64,0.03125,1,5.365529692795002,16.409749311496263
982,MeerKAT:array_1:20250730T235713Z,Gaia_4669734567314018688,48,872.0092583149672,0.035308176135926156,11.440379,3,64,0.046875,2,4.141644467778401,-65.49983413739118
1935,MeerKAT:array_1:20250701T085314Z,Gaia_4669816377850832640,26,917.5672445893288,0.035308176135926156,11.435334,3,64,0.046875,1,4.15383398790465,-65.51608871714133
439,MeerKAT:array_1:20250720T063432Z,Gaia_5084037695485816064,47,863.9462851881981,0.005044025162275165,11.413484,1,64,0.015625,2,3.9561598154791096,-24.20051371333532
595,MeerKAT:array_1:20250701T085314Z,Gaia_4668955288447797760,58,874.3687861710787,0.03026415097365099,11.393244,1,64,0.015625,1,4.174426335117182,-66.03219708700108
347,MeerKAT:array_1:20250713T100933Z,Gaia_3394161574259201792,40,863.9573967307806,0.1160125787323288,11.391177,2,64,0.03125,1,5.349365748555449,16.870295726197345
462,MeerKAT:array_1:20250720T090501Z,ex_ATO_J080.5596+16.8697,60,864.0000475794077,0.15132075486825497,11.379691,3,62,0.04838709677419355,1,5.370640400000001,16.869775
417,MeerKAT:array_1:20250719T103545Z,Gaia_4669686463680117760,62,863.9667735397816,0.05548427678502682,11.329424,2,64,0.03125,1,4.120626951884693,-65.98777240002492
801,MeerKAT:array_1:20250711T071356Z,Gaia_4669704777420736384,63,872.2683171778917,0.01008805032455033,11.328902,1,64,0.015625,1,4.091130636614762,-65.75586362581632
671,MeerKAT:array_1:20250704T161536Z,Gaia_6440639120638186112,21,874.9925089925528,0.03026415097365099,11.307529,2,63,0.031746031746031744,1,19.68336024836245,-63.91492098533975
15068,MeerKAT:array_1:20240319T020710Z,Gaia_2531009732019003776,40,1562.1680056452751,-0.005044025162275165,11.304056,4,64,0.0625,1,0.7432967669973841,-0.23940174267981273
2514,MeerKAT:array_1:20250701T095804Z,Gaia_4668963053748722048,46,923.9794512987137,-0.04539622646047649,11.281879,2,64,0.03125,1,4.178169291060081,-65.88508297435585
1938,MeerKAT:array_1:20250701T085314Z,Gaia_4669684707037310080,63,917.5672445893288,0.03026415097365099,11.271029,3,64,0.046875,1,4.119413033505943,-66.0581205631709
774,MeerKAT:array_1:20250709T001042Z,Gaia_2378728471083371648,51,874.9932344555855,0.050440251622751654,11.269675,2,64,0.03125,1,23.381065062610922,-27.008100281014503
1941,MeerKAT:array_1:20250701T085314Z,Gaia_4669829915587758720,50,918.3672150671482,0.04539622646047649,11.243795,4,64,0.0625,1,4.1440081251297345,-65.39631822133349
14895,MeerKAT:array_1:20240319T020710Z,Gaia_2531009732019003776,40,1525.118696257472,0.025220125811375827,11.240974,1,64,0.015625,1,0.7432967669973841,-0.23940174267981273
504,MeerKAT:array_1:20250731T120456Z,Gaia_5422840001582106624,26,860.0094859004021,-0.02017610064910066,11.233868,3,64,0.046875,1,9.386059964860852,-45.84305058264144
176,MeerKAT:array_1:20250706T155525Z,Gaia_6441462590422644864,35,863.9647948592901,-0.01008805032455033,11.210188,3,64,0.046875,1,19.63286756576221,-63.50886223097603
220,MeerKAT:array_1:20250708T085539Z,Gaia_2978704822169069056,30,864.0851722955704,-0.005044025162275165,11.169403,1,64,0.015625,1,4.679895128698602,-18.41473008194381
2227,MeerKAT:array_1:20250714T051258Z,Gaia_4668954635612750464,11,919.7948163002729,0.01008805032455033,11.166596,3,64,0.046875,2,4.165356976881865,-66.06308997314007
341,MeerKAT:array_1:20250713T100933Z,Gaia_3394155909199063424,8,863.983805179596,-0.050440251622751654,11.1558695,3,64,0.046875,1,5.333161719434168,16.724124850978352
819,MeerKAT:array_1:20250712T060917Z,Gaia_4669816618369005440,28,872.454005420208,0.1311446542191543,11.155575,1,64,0.015625,1,4.154966178637322,-65.47424122454672
15064,MeerKAT:array_1:20240319T020710Z,Gaia_2543026054080860416,29,1562.1560060083866,-0.005044025162275165,11.145728,2,64,0.03125,1,0.7251322501176422,-0.14034722709361452
284,MeerKAT:array_1:20250711T173016Z,Gaia_5938634757497010816,62,863.990659609437,-0.025220125811375827,11.122512,3,64,0.046875,2,17.048786346171944,-49.10299927540752
299,MeerKAT:array_1:20250712T092209Z,Gaia_4669727214329905920,16,863.9975108504295,-0.015132075486825495,11.118402,1,64,0.015625,1,4.109438969306825,-65.74064617130749
2716,MeerKAT:array_1:20250706T180055Z,Gaia_5938852220262081024,33,924.9923140853643,0.12105660389460396,11.115299,3,64,0.046875,1,17.02593539114201,-48.53877018318652
3495,MeerKAT:array_1:20250727T173737Z,Gaia_6053058419988266752,21,924.9942497164011,0.16645283035508046,11.041964,1,64,0.015625,1,12.233301737753168,-65.06504487487112
0,MeerKAT:array_1:20250701T053744Z,ex_LEDA_313135,27,863.9995756298304,0.005044025162275165,11.036657,1,64,0.015625,1,4.12825,-65.460556
344,MeerKAT:array_1:20250713T100933Z,Gaia_3394189547383394944,19,864.0000093132257,0.19671698132873144,11.021797,4,64,0.0625,1,5.370879410063646,16.66098650406909
282,MeerKAT:array_1:20250711T173016Z,Gaia_5938670143683834496,33,863.990659609437,-0.025220125811375827,11.006142,3,64,0.046875,2,17.054554624790317,-48.75153183759513
412,MeerKAT:array_1:20250719T103545Z,Gaia_4668954360734828672,48,863.9838880896568,-0.035308176135926156,10.993116,3,64,0.046875,1,4.156560034799208,-66.08225737511033
892,MeerKAT:array_1:20250715T232237Z,Gaia_6440687675243547648,6,875.0032426565886,0.09583647808322814,10.986291,2,63,0.031746031746031744,1,19.67060836161432,-63.82119519063496
402,MeerKAT:array_1:20250719T103545Z,Gaia_4669701410166340736,12,856.1951718777418,-0.05548427678502682,10.981679,1,64,0.015625,1,4.096127496965686,-65.88542707813265
175,MeerKAT:array_1:20250706T155525Z,Gaia_6441016394860061184,23,863.9647948592901,-0.01008805032455033,10.951132,3,64,0.046875,1,19.711795047254903,-63.771324120458516
788,MeerKAT:array_1:20250710T140151Z,ex_ASASSN-V_J110324.89-643852.7,15,872.4541074633598,0.050440251622751654,10.935135,2,62,0.03225806451612903,1,11.056912666666667,-64.64797
315,MeerKAT:array_1:20250712T092209Z,Gaia_4669717146926603904,11,864.5480639487505,0.005044025162275165,10.917687,1,64,0.015625,1,4.165769995642935,-65.72588032717957
846,MeerKAT:array_1:20250712T161927Z,Gaia_6441080785009795840,13,875.0008940696716,0.06052830194730198,10.899473,1,64,0.015625,1,19.68659761703496,-63.52952346260358
1939,MeerKAT:array_1:20250701T085314Z,Gaia_4669738862281334272,12,918.3672150671482,0.04035220129820132,10.844553,4,64,0.0625,1,4.127748487175833,-65.43033771558444
572,MeerKAT:array_1:20250701T083536Z,ex_SDSS_J005819.65-000141.2,44,872.0091004669666,-0.03026415097365099,10.839419,2,64,0.03125,1,0.9721258666666667,-0.02811
384,MeerKAT:array_1:20250715T232237Z,Gaia_6440683861312632064,8,863.9666109085083,-0.005044025162275165,10.829703,2,63,0.031746031746031744,2,19.644118970760356,-63.8545324794734
45,MeerKAT:array_1:20250701T085314Z,Gaia_4669702406598752640,57,862.0087551921606,-0.15132075486825497,10.796611,1,64,0.015625,1,4.086659521575402,-65.84501600372867
1934,MeerKAT:array_1:20250701T085314Z,Gaia_4668956147441282816,61,916.7672741115093,0.01008805032455033,10.784999,2,64,0.03125,1,4.177215911150071,-65.96450638703253
2293,MeerKAT:array_1:20250720T061449Z,ex_ASASSN-V_J040712.63-652824.0,50,919.793883562088,0.035308176135926156,10.762411,2,64,0.03125,1,4.120176,-65.47333000000002
2095,MeerKAT:array_1:20250708T083640Z,Gaia_4669059810772042368,15,920.0401089042425,0.02017610064910066,10.748744,2,64,0.03125,1,4.193009981714716,-65.69660675500688
14843,MeerKAT:array_1:20240319T020710Z,Gaia_2531005054800403072,13,1273.7000050097704,-0.005044025162275165,10.747241,4,64,0.0625,1,0.762334154808746,-0.18134099670137954
373,MeerKAT:array_1:20250715T163334Z,ex_LEDA_209202,5,864.0022096186876,-0.03026415097365099,10.737649,1,64,0.015625,1,18.924138866666663,-30.349167000000005
101,MeerKAT:array_1:20250703T155221Z,Gaia_6441457642620333184,38,863.9571145176888,-0.01008805032455033,10.695563,1,64,0.015625,1,19.622482457960526,-63.50212779113193
165,MeerKAT:array_1:20250706T120334Z,Gaia_3394084372224015744,23,863.9570172578096,0.04539622646047649,10.632871,3,64,0.046875,1,5.347901540726014,16.36508008963877
463,MeerKAT:array_1:20250720T090501Z,ex_CRTS_J052215.8+164122,61,864.0000475794077,0.15132075486825497,10.630508,3,62,0.04838709677419355,1,5.371081666666667,16.689512999999998
2715,MeerKAT:array_1:20250706T180055Z,Gaia_5938464711149853440,23,924.9923140853643,0.12105660389460396,10.62983,3,64,0.046875,1,17.01427552975309,-48.96839364185881
190,MeerKAT:array_1:20250707T231708Z,Gaia_6440686300854003584,3,863.9777766615152,0.07061635227185231,10.60729,1,64,0.015625,1,19.67537856336017,-63.89140582241203
14851,MeerKAT:array_1:20240319T020710Z,Gaia_2543036568160810496,32,1273.7000050097704,-0.005044025162275165,10.597783,4,64,0.0625,1,0.737230035102561,0.032486749264079975
14831,MeerKAT:array_1:20240319T020710Z,Gaia_2531011621804591872,30,1262.8780050873756,-0.005044025162275165,10.575993,1,64,0.015625,1,0.734102522012589,-0.261544566210716
983,MeerKAT:array_1:20250730T235713Z,Gaia_4669682374871238272,51,872.0092583149672,0.035308176135926156,10.546165,3,64,0.046875,2,4.136301510057609,-66.06510405814161
3328,MeerKAT:array_1:20250719T103545Z,Gaia_4669734567314018688,22,924.2106444090605,0.09583647808322814,10.54059,1,64,0.015625,1,4.141644467778401,-65.49983413739118
408,MeerKAT:array_1:20250719T103545Z,Gaia_4669723847075514752,5,863.9838880896568,-0.035308176135926156,10.497277,3,64,0.046875,1,4.113344953987144,-65.80790768750131
896,MeerKAT:array_1:20250715T232237Z,Gaia_6441465236122768256,32,875.0032410621643,0.10088050324550331,10.492852,3,63,0.047619047619047616,1,19.653349502480328,-63.39573533062264
2021,MeerKAT:array_1:20250705T141541Z,Gaia_4669775421042834560,8,919.7931437492371,-0.04035220129820132,10.454428,2,64,0.03125,1,4.090726383417257,-65.68297231125712
6159,MeerKAT:array_1:20250708T083640Z,Gaia_4669710790374920448,9,960.0418535321951,0.015132075486825495,10.446371,3,64,0.046875,1,4.130718016947653,-65.87712540376042
164,MeerKAT:array_1:20250706T120334Z,Gaia_3394244660403867392,19,863.9570172578096,0.04539622646047649,10.428206,3,64,0.046875,1,5.367741517165872,16.893479946570487
2284,MeerKAT:array_1:20250719T204244Z,Gaia_6440690286583680000,24,919.7941418588161,-0.04035220129820132,10.421016,1,64,0.015625,1,19.66147903039637,-63.77830353806082
2903,MeerKAT:array_1:20250709T163303Z,Gaia_6441475681482976768,33,924.9987890422344,0.14123270454370462,10.403319,2,64,0.03125,1,19.624691527509768,-63.44044286720454
818,MeerKAT:array_1:20250712T060917Z,Gaia_4669730306706410880,19,872.0097047537565,-0.01008805032455033,10.39505,2,64,0.03125,1,4.113787001810862,-65.57197560265381
1932,MeerKAT:array_1:20250701T085314Z,Gaia_4669718761834284288,10,916.7672725170851,0.035308176135926156,10.390672,1,64,0.015625,1,4.148909313646341,-65.71576021346517
2386,MeerKAT:array_1:20250731T144023Z,Gaia_1468182004035197312,32,919.9972348362207,0.035308176135926156,10.390497,2,64,0.03125,1,13.498865253466748,30.28766525953138
705,MeerKAT:array_1:20250706T180055Z,Gaia_5938671625498791424,9,874.992729023099,0.1160125787323288,10.373668,1,64,0.015625,1,17.05996488215335,-48.65802347598267
573,MeerKAT:array_1:20250701T083536Z,ex_LEDA_1163740,52,872.0091004669666,-0.03026415097365099,10.368062,2,64,0.03125,1,0.9740464000000002,0.351764
15057,MeerKAT:array_1:20240319T020710Z,Gaia_2530979151851814144,3,1562.1680056452751,-0.005044025162275165,10.335674,4,64,0.0625,1,0.7280532610396407,-0.5704520443748631
15063,MeerKAT:array_1:20240319T020710Z,Gaia_2530988703859124608,28,1562.1680056452751,-0.005044025162275165,10.292755,4,64,0.0625,1,0.7501983358662013,-0.5231516086096337
370,MeerKAT:array_1:20250714T053348Z,Gaia_4669730306706410880,27,863.9851078242064,0.06052830194730198,10.2886505,1,62,0.016129032258064516,1,4.113787001810862,-65.57197560265381
428,MeerKAT:array_1:20250719T204244Z,Gaia_6440698739079389952,40,863.9461480677128,0.01008805032455033,10.279183,1,64,0.015625,1,19.61237874809231,-63.80862774231264
127,MeerKAT:array_1:20250705T161659Z,ex_ASASSN-V_J171102.73-331608.6,24,863.957508340478,-0.01008805032455033,10.254744,4,63,0.06349206349206349,1,17.184091333333335,-33.26906
407,MeerKAT:array_1:20250719T103545Z,Gaia_4669718693114807808,4,863.9838880896568,-0.035308176135926156,10.253504,3,64,0.046875,1,4.150674010519596,-65.72275782362854
112,MeerKAT:array_1:20250704T161536Z,Gaia_6441015673305562752,54,863.9647326767445,0.005044025162275165,10.219885,4,63,0.06349206349206349,1,19.7039121916624,-63.78970426843309
14837,MeerKAT:array_1:20240319T020710Z,Gaia_2530987707426679680,62,1263.0300047397614,-0.005044025162275165,10.215808,3,64,0.046875,1,0.7267100111577531,-0.31860299240604256
2292,MeerKAT:array_1:20250720T061449Z,Gaia_4668961778142193408,14,919.793883562088,0.035308176135926156,10.201818,2,64,0.03125,1,4.183490045603507,-65.9658931837893
591,MeerKAT:array_1:20250701T085314Z,Gaia_4669731749815407232,21,874.3687893599272,-0.005044025162275165,10.199957,1,64,0.015625,1,4.132750307042477,-65.65175504954972
15071,MeerKAT:array_1:20240319T020710Z,Gaia_2530969909082218112,59,1562.1680056452751,-0.005044025162275165,10.190476,4,64,0.0625,1,0.7394865006918928,-0.4709936335983624
487,MeerKAT:array_1:20250730T013301Z,ex_KMHK_790,16,863.9667496234179,-0.005044025162275165,10.164542,2,64,0.03125,1,5.3427778,-65.811667
269,MeerKAT:array_1:20250711T071356Z,ex_LEDA_177089,19,856.563573166728,-0.005044025162275165,10.162147,4,64,0.0625,1,4.1932778,-65.829167
80,MeerKAT:array_1:20250701T133303Z,ex_OGLE_MBR229.17.00041,26,864.735523596406,0.005044025162275165,10.15104,1,64,0.015625,1,4.1774528,-65.606486
170,MeerKAT:array_1:20250706T120334Z,Gaia_3394111928734223104,40,863.9570172578096,0.04539622646047649,10.120514,3,64,0.046875,1,5.332348367694632,16.41501234689431
689,MeerKAT:array_1:20250706T055242Z,Gaia_4669705116721809920,5,872.000922665,0.01008805032455033,10.120292,1,64,0.015625,1,4.151660527294777,-66.05077059096503
581,MeerKAT:array_1:20250701T085314Z,Gaia_4669722124792715520,18,872.7688484042883,-0.015132075486825495,10.102205,1,64,0.015625,1,4.154683470000491,-65.57481961578418
488,MeerKAT:array_1:20250730T013301Z,ex_KMHK_790,16,863.9839741885662,0.005044025162275165,10.09748,1,64,0.015625,2,5.3427778,-65.811667
31,MeerKAT:array_1:20250701T085314Z,Gaia_4669722399670635776,14,856.8305292129517,-0.04035220129820132,10.08856,3,64,0.046875,1,4.151842281737039,-65.5598978968811
2096,MeerKAT:array_1:20250708T083640Z,Gaia_4668958793141139328,26,920.0401089042425,0.02017610064910066,10.079228,2,64,0.03125,1,4.187031872851043,-65.97524654168643
2163,MeerKAT:array_1:20250711T071356Z,Gaia_4669778616498571776,14,921.4206554889679,0.02017610064910066,10.057471,3,64,0.046875,1,4.100985680777852,-65.48677483279876
1933,MeerKAT:array_1:20250701T085314Z,Gaia_4669730615944037120,42,916.7672741115093,0.01008805032455033,10.04608,2,64,0.03125,1,4.100445954112742,-65.61437292243554
2120,MeerKAT:array_1:20250708T105617Z,Gaia_3394259435090912000,5,919.9847760051489,0.005044025162275165,10.009249,1,63,0.015873015873015872,1,5.352954392785537,16.989403832725188
