row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,n_obs_at_freq_drift,ra,dec
11013,MeerKAT:array_1:20250719T103545Z,Gaia_4668958827500877440,24,864.0189526677132,-0.18158490584190595,17.04534,2,64,0.03125,1,1,4.186058031446229,-65.98619807195168
5754,MeerKAT:array_1:20250708T105617Z,Gaia_3394112925166619520,41,863.9568689763546,0.03026415097365099,17.043718,2,64,0.03125,1,1,5.33354948998582,16.462564258780567
112891,MeerKAT:array_1:20250702T203437Z,Gaia_6441465236122768128,60,960.0050414651632,-0.025220125811375827,17.041534,4,64,0.0625,1,1,19.654375487978783,-63.38410335002333
112820,MeerKAT:array_1:20250702T203437Z,Gaia_6440688980913616256,44,960.0050303041935,0.035308176135926156,16.965706,2,64,0.03125,1,1,19.661735302801535,-63.85416868387933
68934,MeerKAT:array_1:20250701T095804Z,Gaia_4669698111631422592,40,923.9665619730949,-0.14123270454370462,16.896347,4,64,0.0625,1,1,4.103343666826624,-65.93825510535834
5780,MeerKAT:array_1:20250708T105617Z,Gaia_3394108316665083520,56,863.9568705707788,0.03026415097365099,16.886158,2,64,0.03125,1,1,5.338498106447831,16.354004061855914
112816,MeerKAT:array_1:20250702T203437Z,Gaia_6441081162966921088,43,960.005027115345,-0.025220125811375827,16.817945,2,64,0.03125,1,1,19.680021087197684,-63.54123171301072
112758,MeerKAT:array_1:20250702T203437Z,Gaia_6441067865748168064,29,960.0050303041935,-0.03026415097365099,16.778702,3,64,0.046875,1,1,19.683821608590677,-63.64525101460144
112840,MeerKAT:array_1:20250702T203437Z,Gaia_6441010686848756096,49,960.005020737648,0.06557232710957715,16.702694,4,64,0.0625,1,1,19.7017362155793,-63.9241662957465
112677,MeerKAT:array_1:20250702T203437Z,Gaia_6441449739880510080,10,960.005039870739,-0.04539622646047649,16.691551,1,64,0.015625,1,1,19.610568979813607,-63.760778267160724
112673,MeerKAT:array_1:20250702T203437Z,Gaia_6441016394860061184,9,960.0050303041935,-0.06557232710957715,16.689934,1,64,0.015625,1,1,19.711795047254903,-63.771324120458516
112792,MeerKAT:array_1:20250702T203437Z,Gaia_6440677401681817856,38,960.0050430595875,-0.06052830194730198,16.627735,1,64,0.015625,1,1,19.637826258661583,-64.0201424224844
5688,MeerKAT:array_1:20250708T105617Z,Gaia_3394156836911993984,2,863.9568657875061,0.04539622646047649,16.588013,3,64,0.046875,1,1,5.334365073123847,16.764525939164464
5746,MeerKAT:array_1:20250708T105617Z,Gaia_3394142268383063040,37,863.9568514376879,0.15132075486825497,16.581337,2,64,0.03125,1,1,5.361797355001117,16.622283824247976
112654,MeerKAT:array_1:20250702T203437Z,Gaia_6440679531985571968,4,960.0050191432238,0.09079245292095298,16.578917,1,64,0.015625,1,1,19.654329298812332,-63.94172168609748
112796,MeerKAT:array_1:20250702T203437Z,Gaia_6440702690449243520,39,960.005020737648,0.06052830194730198,16.451645,4,64,0.0625,1,1,19.65862345313282,-63.697209650691896
98170,MeerKAT:array_1:20250731T120456Z,Gaia_5422854230816201216,20,924.9917145818472,-0.11096855357005364,16.428207,3,64,0.046875,1,1,9.378025733147803,-45.68658974314467
17912,MeerKAT:array_1:20250701T095804Z,Gaia_4669710824734657920,51,879.9420164078474,-0.07061635227185231,16.40332,1,64,0.015625,1,1,4.126598923470231,-65.89491523847894
112886,MeerKAT:array_1:20250702T203437Z,Gaia_6441451973263491712,59,960.005027115345,0.05548427678502682,16.389685,3,64,0.046875,1,1,19.62331094610222,-63.66446856992857
60957,MeerKAT:array_1:20250713T100933Z,Gaia_3394160444684497024,62,919.7910263538361,0.09583647808322814,16.384342,3,64,0.046875,1,1,5.351848209674716,16.830404336902777
112701,MeerKAT:array_1:20250702T203437Z,Gaia_6440682761800997888,16,960.0050239264965,0.02017610064910066,16.37334,1,64,0.015625,1,1,19.64571518238437,-63.913697432397264
60956,MeerKAT:array_1:20250713T100933Z,Gaia_3394137904696361600,59,919.7910231649876,0.16645283035508046,16.320782,2,64,0.03125,1,1,5.343268231541483,16.548205091777348
112706,MeerKAT:array_1:20250702T203437Z,Gaia_6440696608775590528,17,960.005027115345,0.04035220129820132,16.296204,4,64,0.0625,1,1,19.632519687370717,-63.800738865833324
112845,MeerKAT:array_1:20250702T203437Z,Gaia_6441464853868863488,50,960.005039870739,-0.015132075486825495,16.281115,3,64,0.046875,1,1,19.652285124068747,-63.40371139134386
60939,MeerKAT:array_1:20250713T100933Z,Gaia_3394189547383394944,19,919.7910279482603,0.06052830194730198,16.277435,2,64,0.03125,1,1,5.370879410063646,16.66098650406909
112694,MeerKAT:array_1:20250702T203437Z,Gaia_6441063158463999232,14,960.0050382763147,-0.035308176135926156,16.259283,1,64,0.015625,1,1,19.69555251284233,-63.7303507389889
5771,MeerKAT:array_1:20250708T105617Z,Gaia_3394239953119551232,51,863.9568657875061,0.04539622646047649,16.241974,3,64,0.046875,1,1,5.368527534197562,16.789466552187132
60958,MeerKAT:array_1:20250713T100933Z,Gaia_3394141409389627520,63,919.7910263538361,0.09079245292095298,16.21724,3,64,0.046875,1,1,5.356448790080585,16.59799960949033
275683,MeerKAT:array_1:20240319T020710Z,Gaia_2543037354139398912,26,1525.0543867498636,0.015132075486825495,16.21176,3,64,0.046875,1,1,0.7354096646074186,0.04012672298767867
112729,MeerKAT:array_1:20250702T203437Z,Gaia_6441083495132551936,22,960.0050287097692,0.06052830194730198,16.189053,3,64,0.046875,1,1,19.68909033649124,-63.45300620340342
112715,MeerKAT:array_1:20250702T203437Z,Gaia_6441453794329653376,19,960.0050414651632,-0.025220125811375827,16.136333,4,64,0.0625,1,1,19.602747558001738,-63.69638635150585
54155,MeerKAT:array_1:20250701T085314Z,Gaia_4669736285300904192,62,919.1671871393919,0.02017610064910066,16.102104,2,64,0.03125,1,1,4.119652601436114,-65.53565856273653
25014,MeerKAT:array_1:20250714T053348Z,ex_2MASX_J04081510-6551410,5,872.4540787637234,0.06052830194730198,16.077623,3,64,0.046875,3,1,4.137534666666667,-65.861502
112650,MeerKAT:array_1:20250702T203437Z,Gaia_6441084392782329344,3,960.005027115345,0.05548427678502682,16.048788,3,64,0.046875,1,1,19.67669485894518,-63.51229140113957
112749,MeerKAT:array_1:20250702T203437Z,Gaia_6441069167122610304,27,960.005027115345,0.07566037743412748,15.89957,1,64,0.015625,1,1,19.69984291461124,-63.596090512689635
112661,MeerKAT:array_1:20250702T203437Z,Gaia_6440697635271979264,6,960.0050542205572,-0.10088050324550331,15.88754,1,64,0.015625,1,1,19.614640972592326,-63.85917615107838
60944,MeerKAT:array_1:20250713T100933Z,Gaia_3394150789598051072,28,919.7910231649876,0.16645283035508046,15.887297,2,64,0.03125,1,1,5.339596890552517,16.604348478519825
25043,MeerKAT:array_1:20250714T053348Z,Gaia_4669722124792715520,23,872.4540787637234,0.06052830194730198,15.860787,3,64,0.046875,3,1,4.154683470000491,-65.57481961578418
