row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_obs_at_freq,ra,dec
108385,MeerKAT:array_1:20250715T133052Z,ex_CRTS_J151640.6-261626,5,639.9959867596626,-0.06722664752920711,40.43132,4,1,15.277968199999998,-26.273239999999998
125233,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131627.2-021904,15,655.9974459409714,0.0101858556862435,40.41365,2,1,13.274206533333336,-2.317751
117312,MeerKAT:array_1:20250715T133052Z,ex_LEDA_766727,24,648.5687341094017,0.0631523052547097,40.40885,3,1,15.31033333333333,-26.543611000000002
81426,MeerKAT:array_1:20250702T181451Z,ex_Gaia_DR3_5820271364344122112,13,613.1958515644073,0.0366690804704766,40.387577,1,1,15.5750958,-68.875834
48671,MeerKAT:array_1:20250723T015429Z,Gaia_4661467300835356416,6,575.9936428070068,-0.030557567058730504,40.297188,2,2,5.035430081832235,-67.69584140475796
95045,MeerKAT:array_1:20250713T200741Z,Gaia_4148122261073757184,5,623.9691388607025,-0.06111513411746101,40.28089,4,2,17.75282903950243,-15.937011927010083
187147,MeerKAT:array_1:20250715T135202Z,Gaia_6014499066895969792,58,625.0280903577805,-0.0020371711372487,40.26255,3,1,15.55490676482723,-33.53150019893948
132713,MeerKAT:array_1:20250714T162550Z,Gaia_4077098865168420736,25,671.9928507804871,-0.07741250321545061,39.85988,1,1,18.495807782287688,-24.75510710635045
95086,MeerKAT:array_1:20250713T200741Z,Gaia_4148116282476637568,25,623.9691388607025,-0.0651894763919584,39.788994,1,2,17.753060097957373,-16.059069171557397
58412,MeerKAT:array_1:20250715T124827Z,ex_LBQS_1313-0153,41,589.8280843496323,-0.020371711372487,39.637066,4,2,13.273436933333333,-2.162518
91591,MeerKAT:array_1:20250704T054305Z,Gaia_6440693585118612608,28,626.6923625469208,-0.0264832247842331,39.62429,3,2,19.628594431975266,-63.924863811963455
87480,MeerKAT:array_1:20250717T054309Z,Gaia_4669316546736562048,62,613.1961970925331,-0.0081486845489948,39.617683,2,1,4.075242554958981,-66.1572207783311
184510,MeerKAT:array_1:20250715T135202Z,Gaia_6016055253808084480,56,619.3195239305496,0.0040743422744974,39.23799,4,3,15.580004736880305,-32.834086025369864
68129,MeerKAT:array_1:20250710T060816Z,Gaia_5599216342594110336,17,599.1876316666603,-0.030557567058730504,38.92199,3,1,7.6061572980233665,-30.399488844792774
65040,MeerKAT:array_1:20250702T185632Z,ex_ASASSN-V_J174436.17-154152.2,55,599.9438944458961,-0.048892107293968805,38.899662,4,1,17.743379333333333,-15.697839999999998
108432,MeerKAT:array_1:20250715T133052Z,Gaia_6214395812743872000,52,639.9959867596626,-0.06722664752920711,38.84756,4,1,15.280821190946911,-26.251500292921936
106355,MeerKAT:array_1:20250718T054018Z,Gaia_4669681722036210688,16,633.7495708465576,0.024446053646984402,38.820213,2,1,4.14708127990204,-66.07313036412168
179241,MeerKAT:array_1:20250709T013528Z,ex_Gaia_DR2_6632393437427608832,24,599.943322956562,0.0040743422744974,38.770844,1,4,19.171936666666667,-59.772385
20627,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163541.63-322853.2,3,558.397549033165,0.059077962980212305,38.737076,3,1,16.594896666666667,-32.48145
125250,MeerKAT:array_1:20250715T124827Z,ex_LBQS_1317-0142,40,656.0647773146629,0.034631909333227906,38.59706,1,1,13.330653466666668,-1.96773
43988,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153224.56-325629.5,23,575.0678118467331,0.0183345402352383,38.57125,3,1,15.540155333333333,-32.94153
69010,MeerKAT:array_1:20250713T190328Z,Gaia_6117563163720212480,58,599.943401992321,-0.022408882509735703,38.53939,4,2,14.1469336635912,-37.537018209048156
20684,MeerKAT:array_1:20250702T183548Z,Gaia_6024291489270494976,60,558.397549033165,0.059077962980212305,38.352203,3,1,16.6212389634041,-33.147732579756344
58396,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131709.6-020414,19,589.8280843496323,-0.020371711372487,38.271336,4,2,13.285986666666668,-2.070726
75427,MeerKAT:array_1:20250719T053812Z,Gaia_4669831015099402368,3,599.9431436061859,-0.0162973690979896,38.168194,2,1,4.157862848827186,-65.34028821949407
105787,MeerKAT:array_1:20250715T141354Z,Gaia_6210736672405383936,42,634.0491639971733,0.030557567058730504,38.13602,1,1,15.234011848307071,-31.00749190691439
12793,MeerKAT:array_1:20250716T022312Z,Gaia_4669719994488866048,50,551.9618029594421,-0.030557567058730504,38.06668,1,1,4.146369005452814,-65.6688905292092
66568,MeerKAT:array_1:20250705T192701Z,ex_Gaia_DR3_6757681752318316672,22,599.2500547170639,-0.07944967435269931,38.053253,1,3,19.316882666666668,-32.239557
98108,MeerKAT:array_1:20250715T143518Z,Gaia_6272552453067390720,59,625.0280822515488,-0.0081486845489948,38.030197,1,3,14.371226879061886,-24.94340092191895
68235,MeerKAT:array_1:20250710T060816Z,Gaia_5598500526165506560,11,599.9698921442032,-0.006111513411746101,37.958088,3,2,7.666142706207026,-30.445411155503635
125268,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131735.5-021504,26,660.8565694689751,-0.055003620705714906,37.935207,1,2,13.293173,-2.251123
58408,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131904.7-021321,36,589.8280813097954,-0.0081486845489948,37.8824,2,2,13.317976,-2.222725
68286,MeerKAT:array_1:20250710T060816Z,Gaia_5599256990161970816,29,599.9698921442032,-0.006111513411746101,37.78745,3,2,7.654493502228949,-30.28207503135565
58416,MeerKAT:array_1:20250715T124827Z,ex_2dFGRS_TGN261Z273,45,589.8280732035637,0.024446053646984402,37.752743,1,2,13.271543466666666,-2.183139
81560,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163541.63-322853.2,3,613.195937693119,0.024446053646984402,37.717125,3,1,16.594896666666667,-32.48145
58385,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131540.1-020548,7,589.8280721902847,0.028520395921481805,37.706688,1,2,13.261124800000001,-2.096662
68366,MeerKAT:array_1:20250710T060816Z,Gaia_5599277331128504064,55,599.9698921442032,-0.006111513411746101,37.64729,3,2,7.660368968395012,-30.27873998052398
35429,MeerKAT:array_1:20250702T175345Z,Gaia_6117528597823280512,49,575.9726486802101,-0.040743422744974,37.57306,1,1,14.12584482684097,-37.85728794951332
138868,MeerKAT:array_1:20250729T055516Z,ex_LEDA_312357,42,672.0191342234612,-0.0631523052547097,37.540195,4,1,4.11525,-65.545556
86638,MeerKAT:array_1:20250715T135202Z,Gaia_6016066180205058176,59,619.3195239305496,0.006111513411746101,37.514786,4,3,15.577791001427997,-32.672823093636566
68153,MeerKAT:array_1:20250710T060816Z,Gaia_5599276472135039104,39,599.140757381916,-0.030557567058730504,37.477493,2,1,7.66374765704225,-30.300738024982873
44802,MeerKAT:array_1:20250715T143518Z,J1420_9-2431,0,575.9804164767265,-0.0325947381959792,37.473137,2,1,14.3504,-24.508000000000003
91616,MeerKAT:array_1:20250704T054305Z,Gaia_6441456096432105216,53,626.6923625469208,-0.0264832247842331,37.460667,3,2,19.619685757453517,-63.58973988471284
87859,MeerKAT:array_1:20250720T024534Z,Gaia_4669822047207700608,5,613.1961596012115,-0.030557567058730504,37.38169,3,4,4.200309191848284,-65.34026651636827
125932,MeerKAT:array_1:20250715T141354Z,ex_LEDA_703587,38,660.8565532565117,-0.038706251607725305,37.370167,2,1,15.235555533333335,-31.578889000000004
183925,MeerKAT:array_1:20250713T194539Z,Gaia_6024557193128551040,16,613.1961555480957,0.0020371711372487,37.356575,2,4,16.59561298974579,-32.517633576853136
43167,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131908.3-014326,38,576.0568785071373,0.0183345402352383,37.289303,1,1,13.318970933333333,-1.7239460000000002
98106,MeerKAT:array_1:20250715T143518Z,Gaia_6272655704081277824,33,625.0280792117119,0.006111513411746101,36.949947,2,3,14.383076493122587,-24.307845386547537
81598,MeerKAT:array_1:20250702T183548Z,Gaia_6024348560799652992,61,613.195937693119,0.012223026823492201,36.873577,3,1,16.626106442357802,-32.88853497792684
81589,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163636.83-322800.8,51,613.1959366798401,0.0325947381959792,36.73267,2,1,16.61019333333333,-32.46684
125928,MeerKAT:array_1:20250715T141354Z,ex_CRTS_J151347.0-304145,29,660.8565542697906,-0.040743422744974,36.71878,2,1,15.229748,-30.69594
32738,MeerKAT:array_1:20250715T141354Z,ex_2MFGC_12293,33,562.5536444187164,0.081486845489948,36.53789,3,1,15.190066666666667,-31.050719
73031,MeerKAT:array_1:20250715T141354Z,ex_2MFGC_12293,33,599.4172518253326,-0.05704079184296361,36.52944,1,1,15.190066666666667,-31.050719
91580,MeerKAT:array_1:20250704T054305Z,Gaia_6440627511341805568,17,626.6923595070839,0.0366690804704766,36.50515,3,2,19.643113636127215,-64.2111610222925
43987,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153218.02-325446.8,22,575.0678118467331,0.0183345402352383,36.376415,3,1,15.538370666666667,-32.91325
20654,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163447.37-330225.7,30,558.397549033165,0.059077962980212305,36.29107,3,1,16.579824,-33.04047
77952,MeerKAT:array_1:20250726T235112Z,Gaia_6441840616264013056,30,599.981748521328,0.006111513411746101,36.282562,1,1,19.69064750423485,-63.19333179876508
117314,MeerKAT:array_1:20250715T133052Z,Gaia_6214393648080384896,27,648.5687280297279,0.012223026823492201,36.262074,2,1,15.26930690003996,-26.24568182779499
125249,MeerKAT:array_1:20250715T124827Z,ex_2MASX_J13171155-0212040,63,655.9974459409714,0.0101858556862435,36.229057,2,1,13.2865406,-2.201051
71302,MeerKAT:array_1:20250715T124827Z,ex_2dFGRS_TGN261Z265,60,599.4172579050064,0.06926381866645581,36.223392,3,2,13.280294999999999,-1.932992
188754,MeerKAT:array_1:20250715T124827Z,ex_2dFGRS_TGN261Z273,45,633.7495384216309,0.0040743422744974,36.15275,3,4,13.271543466666666,-2.183139
35287,MeerKAT:array_1:20250702T175345Z,ex_3FGL_J1409.2-3743,1,576.0390002131462,0.0651894763919584,36.094967,1,1,14.1455278,-37.788889
117313,MeerKAT:array_1:20250715T133052Z,Gaia_6214393648080385024,26,648.5687280297279,0.012223026823492201,35.9644,2,1,15.269256586265445,-26.245989065000384
71268,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131712.9-014118,20,599.4172660112381,0.0366690804704766,35.887203,1,2,13.286892000000002,-1.688167
49642,MeerKAT:array_1:20250723T043540Z,Gaia_4655091202771104640,43,572.7156164646149,0.0081486845489948,35.775616,1,2,5.01947605393879,-70.16534124287541
138821,MeerKAT:array_1:20250729T055516Z,Gaia_4668945152324985344,6,672.0191230773926,-0.0183345402352383,35.769936,1,1,4.216304412134747,-66.06098824181976
121945,MeerKAT:array_1:20250723T033528Z,Gaia_4658248759709772416,38,649.9973287582397,0.0366690804704766,35.736115,1,1,5.229783426879999,-69.07497450826473
86751,MeerKAT:array_1:20250715T141354Z,Gaia_6210724234180034944,40,615.6175011396408,0.0325947381959792,35.71775,4,1,15.242840833341257,-31.03800454084551
81578,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163512.47-321713.2,33,613.195937693119,0.012223026823492201,35.701912,3,1,16.586797999999998,-32.28699999999999
58392,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131624.0-015835,14,589.8280772566795,0.0081486845489948,35.683334,4,2,13.2733324,-1.9763640000000002
176369,MeerKAT:array_1:20250715T124827Z,ex_2MASX_J13155881-0223450,4,589.8280782699585,0.0040743422744974,35.63599,4,2,13.266342066666665,-2.3959090000000005
62459,MeerKAT:array_1:20250723T015429Z,Gaia_4661456443051461248,61,587.9867061972618,-0.0427805938822227,35.546604,1,1,5.026298916058287,-67.9610593118982
11158,MeerKAT:array_1:20250715T141354Z,ex_ASASSN-V_J151128.63-310122.7,21,550.2657908201218,0.0427805938822227,35.546597,1,1,15.191286000000002,-31.02296
165754,MeerKAT:array_1:20250720T052239Z,Gaia_4669756415811624576,59,563.9649363160133,-0.0040743422744974,35.49553,3,4,4.072648803554459,-65.60218505621934
68110,MeerKAT:array_1:20250710T060816Z,Gaia_5598525505696721024,3,599.140757381916,-0.030557567058730504,35.45448,2,1,7.666396119028038,-30.337600371044505
84372,MeerKAT:array_1:20250713T192439Z,Gaia_5820247316841038848,12,613.1961859464645,-0.0733381609409532,35.43189,3,3,15.68770643633942,-68.73614519583782
70498,MeerKAT:array_1:20250713T211114Z,Gaia_4189206170177871616,31,601.3516743183136,0.030557567058730504,35.430897,1,1,19.928429890438984,-12.322646001315475
115127,MeerKAT:array_1:20250713T200741Z,Gaia_4148113331900299776,40,647.9679518938065,-0.06111513411746101,35.383007,1,1,17.774373402071216,-15.963304723692033
91623,MeerKAT:array_1:20250704T054305Z,Gaia_6440697261610635520,60,626.6923625469208,-0.0264832247842331,35.3246,3,2,19.61326914840708,-63.89546576218962
162747,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131712.9-014118,20,560.0552997589111,0.0040743422744974,35.278347,3,1,13.286892000000002,-1.688167
44941,MeerKAT:array_1:20250715T143518Z,Gaia_6272820115429161728,43,575.9804164767265,-0.0325947381959792,35.25632,2,1,14.360360675470243,-24.375942233804157
108259,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131716.7-014247,23,640.0631985664368,0.014260197960740902,35.2548,1,1,13.287962333333335,-1.713211
19154,MeerKAT:array_1:20250729T031818Z,Gaia_4669705361536222080,20,544.0459988117218,-0.0651894763919584,35.244904,1,1,4.150719560167508,-66.02839966826893
77925,MeerKAT:array_1:20250726T235112Z,Gaia_6441856146865800064,23,599.98174649477,0.0162973690979896,35.167286,3,1,19.671410441835615,-63.14531786042633
58428,MeerKAT:array_1:20250715T124827Z,ex_2MASX_J13170753-0134111,62,589.8280813097954,-0.0081486845489948,35.13716,2,2,13.285425866666666,-1.569629
187343,MeerKAT:array_1:20250716T012443Z,ex_LEDA_176912,15,625.0286425948143,-0.0040743422744974,35.060974,3,1,4.12275,-66.218611
58260,MeerKAT:array_1:20250715T124827Z,ex_2MASX_J13170753-0134111,62,587.1293992400169,-0.05092927843121751,35.01988,3,2,13.285425866666666,-1.569629
112204,MeerKAT:array_1:20250705T180344Z,Gaia_5820010097205620480,37,649.9970440268517,0.05704079184296361,34.919598,2,1,15.654272516358866,-69.45643602774093
59243,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153249.85-325503.6,24,589.8131415247917,0.0081486845489948,34.892994,3,1,15.547180000000003,-32.91767
138882,MeerKAT:array_1:20250729T055516Z,Gaia_4669782735370707968,54,672.0191342234612,-0.0631523052547097,34.696125,4,1,4.08757870307334,-65.41108514166355
86545,MeerKAT:array_1:20250715T135202Z,ex_Gaia_DR2_6014515417835108352,12,619.3195239305496,0.006111513411746101,34.675335,4,3,15.5393338,-33.354266
138870,MeerKAT:array_1:20250729T055516Z,ex_OGLE_MBR229.17.00041,43,672.0191200375557,-0.006111513411746101,34.5204,1,1,4.1774528,-65.606486
162772,MeerKAT:array_1:20250715T124827Z,ex_2QZ_J131652.4-014400,47,560.0552997589111,0.0040743422744974,34.431034,3,1,13.281243,-1.7334129999999999
76118,MeerKAT:array_1:20250722T002453Z,Gaia_6440625174879361536,35,599.9821021556854,-0.0183345402352383,34.355404,4,1,19.660799473622262,-64.20093327715377
49582,MeerKAT:array_1:20250723T033528Z,Gaia_4658342630481836288,8,576.0406528711319,0.040743422744974,34.271008,1,1,5.245153227510853,-68.88544980062169
112168,MeerKAT:array_1:20250705T180344Z,Gaia_5820213816095243264,1,650.0016686320305,0.048892107293968805,34.215946,1,1,15.645759998342479,-69.01742769241322
187145,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153249.85-325503.6,24,625.0280903577805,-0.0020371711372487,33.978294,3,1,15.547180000000003,-32.91767
73019,MeerKAT:array_1:20250715T141354Z,ex_ASASSN-V_J151253.14-314549.0,25,599.4172335863113,0.022408882509735703,33.89188,2,1,15.214760666666667,-31.763619999999996
125365,MeerKAT:array_1:20250715T133052Z,ex_CRTS_J151358.5-264237,8,660.8566049337387,0.024446053646984402,33.864555,2,1,15.232940066666666,-26.710345
19207,MeerKAT:array_1:20250729T031818Z,Gaia_4668946801592453888,38,543.9540011882782,0.06722664752920711,33.78114,1,1,4.221034584661104,-66.01635427594215
49594,MeerKAT:array_1:20250723T033528Z,Gaia_4661372403478499840,20,576.0406528711319,0.044817765019471406,33.77456,1,1,5.1400452143211455,-68.47618457408603
79747,MeerKAT:array_1:20250710T060816Z,Gaia_5598498597711023232,57,607.2393063902855,-0.0162973690979896,33.74547,1,1,7.6591027392321624,-30.516554350826215
58402,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131739.1-021013,27,589.8280833363533,-0.0162973690979896,33.708862,1,2,13.294203933333334,-2.1703630000000005
116493,MeerKAT:array_1:20250715T053823Z,Gaia_4669788546463037184,61,650.0040792226791,0.038706251607725305,33.70884,3,1,4.104031548563108,-65.24949361089824
114579,MeerKAT:array_1:20250713T190328Z,Gaia_6117453693593864320,23,650.0222544074059,-0.0183345402352383,33.579025,2,1,14.169190494908943,-38.13981237394415
87912,MeerKAT:array_1:20250720T024534Z,Gaia_4669704158945427712,58,613.1961626410484,-0.038706251607725305,33.485985,3,4,4.089912795982981,-65.79060952179496
125237,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131723.5-021125,24,655.9974469542503,-0.05092927843121751,33.447746,3,1,13.289847266666667,-2.19053
81587,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163631.26-322736.0,49,613.1959366798401,0.034631909333227906,33.44135,2,1,16.608684,-32.46000000000001
86689,MeerKAT:array_1:20250715T141354Z,Gaia_6210736672405383936,42,613.7743355631828,0.030557567058730504,33.33762,4,1,15.234011848307071,-31.00749190691439
76044,MeerKAT:array_1:20250722T002453Z,Gaia_6440673862628815488,7,599.9821021556854,-0.0162973690979896,33.281574,4,1,19.603203485416206,-63.92380616489182
112185,MeerKAT:array_1:20250705T180344Z,Gaia_5820275869784944512,18,649.9970440268517,0.059077962980212305,33.21699,2,1,15.571600878625881,-68.84057738962794
76047,MeerKAT:array_1:20250722T002453Z,Gaia_6440627408262179712,8,599.9821021556854,-0.0183345402352383,33.13608,4,1,19.643109019515624,-64.23934209851171
38599,MeerKAT:array_1:20250705T231238Z,Gaia_6441462036370308096,15,575.9944676160812,-0.006111513411746101,33.043438,2,1,19.657515865634668,-63.417099217658034
125258,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131617.9-021856,12,660.8565654158592,0.081486845489948,33.034203,2,2,13.271620066666667,-2.315731
116490,MeerKAT:array_1:20250715T053823Z,Gaia_4669721476253687552,58,650.0040792226791,0.038706251607725305,33.00115,3,1,4.157401643956513,-65.58253542747391
105021,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131618.7-022454,13,633.7495455145836,-0.024446053646984402,32.927197,3,1,13.271848533333333,-2.415161
32737,MeerKAT:array_1:20250715T141354Z,ex_ASASSN-V_J151128.63-310122.7,21,562.5536444187164,0.081486845489948,32.898994,3,1,15.191286000000002,-31.02296
133888,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153623.95-332446.8,34,675.8447182774544,0.006111513411746101,32.80206,2,3,15.60666,-33.41307
76052,MeerKAT:array_1:20250722T002453Z,Gaia_6441841131660134912,10,599.9821021556854,-0.0183345402352383,32.76037,4,1,19.664309470556116,-63.29807221837559
118211,MeerKAT:array_1:20250715T141354Z,Gaia_6210677809876566784,59,648.5687067508698,0.0427805938822227,32.756504,2,2,15.219061536771624,-31.58914200227071
54890,MeerKAT:array_1:20250705T192701Z,ex_CRTS_J191626.8-314030,58,587.9935964941978,-0.0101858556862435,32.71266,1,1,19.274091,-31.675308
125276,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131904.7-021321,36,660.856570482254,0.07741250321545061,32.593845,4,2,13.317976,-2.222725
125371,MeerKAT:array_1:20250715T133052Z,Gaia_6214377842600673024,48,660.8566059470177,0.020371711372487,32.513977,3,1,15.282533320416032,-26.313306134676974
105028,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131712.9-014118,20,633.7495434880257,-0.0162973690979896,32.508354,2,4,13.286892000000002,-1.688167
9934,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153431.87-331118.1,30,545.5771565437317,0.006111513411746101,32.48363,1,1,15.57551866666667,-33.18836000000001
65148,MeerKAT:array_1:20250704T054305Z,Gaia_6440677401681817856,19,599.9802650809288,0.0081486845489948,32.48323,2,1,19.637826258661583,-64.0201424224844
116475,MeerKAT:array_1:20250715T053823Z,Gaia_4669681305423190912,43,650.0040792226791,0.038706251607725305,32.426647,3,1,4.144524387988824,-66.08909789821749
88116,MeerKAT:array_1:20250722T002453Z,Gaia_6441072225138813056,58,613.1959680914879,0.040743422744974,32.293015,3,3,19.716895155494047,-63.57370600703655
52009,MeerKAT:array_1:20250715T135202Z,ex_LEDA_682725,51,578.754144012928,0.0183345402352383,32.241306,2,1,15.603055533333333,-32.993333
89557,MeerKAT:array_1:20250723T033528Z,Gaia_4658399182256522624,10,613.1959772109985,0.020371711372487,32.176018,4,1,5.191289776949257,-68.29032159336398
58424,MeerKAT:array_1:20250715T124827Z,ex_PGC1089638,56,589.8280853629112,-0.024446053646984402,32.155388,2,1,13.276388866666668,-2.524444
131611,MeerKAT:array_1:20250713T190328Z,Gaia_6117523753100189696,7,671.9928193688393,-0.012223026823492201,32.138752,1,1,14.140695950561406,-37.80523266916605
49584,MeerKAT:array_1:20250723T033528Z,Gaia_4658399182256522624,10,576.0406538844109,0.0366690804704766,32.113914,1,1,5.191289776949257,-68.29032159336398
58739,MeerKAT:array_1:20250715T133052Z,Gaia_6214378323636937600,53,587.129423558712,0.05092927843121751,32.019947,4,1,15.295069415607372,-26.398206670275883
183929,MeerKAT:array_1:20250713T200741Z,Gaia_4148222011764482432,60,613.1961677074432,0.0040743422744974,32.014416,1,2,17.7535731195619,-15.423789760301728
125245,MeerKAT:array_1:20250715T124827Z,ex_2dFGRS_TGN262Z292,58,655.9974439144135,0.040743422744974,32.00118,1,1,13.2783636,-1.6572170000000002
81583,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163608.07-330957.6,43,613.195937693119,0.020371711372487,31.995834,1,1,16.602214,-33.16577
118195,MeerKAT:array_1:20250715T141354Z,ex_4FGL_J1513.0-3118,2,648.5687158703804,-0.014260197960740902,31.861235,1,1,15.2175278,-31.301389
242222,MeerKAT:array_1:20250715T135202Z,ex_LEDA_682725,51,675.8447182774544,0.0040743422744974,31.853565,2,3,15.603055533333333,-32.993333
183924,MeerKAT:array_1:20250713T194539Z,Gaia_6024260629907380352,2,613.1961555480957,0.0020371711372487,31.852957,2,4,16.592563418717624,-33.068890414955476
86749,MeerKAT:array_1:20250715T141354Z,ex_LEDA_703587,38,615.6175011396408,0.0325947381959792,31.850443,4,1,15.235555533333335,-31.578889000000004
11171,MeerKAT:array_1:20250715T141354Z,Gaia_6210900808876843648,48,550.2657908201218,0.038706251607725305,31.787306,2,1,15.190432965112667,-31.02399467495815
81977,MeerKAT:array_1:20250705T060310Z,Gaia_6441080785009795840,29,613.1956742405891,-0.0264832247842331,31.77227,2,1,19.68659761703496,-63.52952346260358
138830,MeerKAT:array_1:20250729T055516Z,Gaia_4669817580441686144,12,672.0191342234612,-0.0631523052547097,31.771763,4,1,4.166635564075551,-65.44458280357456
52019,MeerKAT:array_1:20250715T135202Z,Gaia_6014539645747431680,61,578.754144012928,0.0183345402352383,31.723663,2,1,15.573958984554102,-32.99725295733892
80286,MeerKAT:array_1:20250715T141354Z,Gaia_6210681043988568320,57,604.5585046410561,0.030557567058730504,31.698492,3,1,15.20466721974585,-31.550684078667054
118206,MeerKAT:array_1:20250715T141354Z,Gaia_6210929086941540864,43,648.568673312664,0.05092927843121751,31.676712,1,1,15.20830541635034,-30.78281469371523
80569,MeerKAT:array_1:20250715T141354Z,Gaia_6210668090367510656,63,611.7050902247429,0.0366690804704766,31.61848,1,1,15.259502562418586,-31.24483151096485
23825,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131802.0-021617,31,560.0552997589111,0.006111513411746101,31.607845,3,1,13.300554333333334,-2.271626
32740,MeerKAT:array_1:20250715T141354Z,Gaia_6210900808876843648,48,562.5536444187164,0.081486845489948,31.53872,3,1,15.190432965112667,-31.02399467495815
83783,MeerKAT:array_1:20250708T010310Z,Gaia_6441476536179633664,43,613.1965000629425,-0.0162973690979896,31.515678,1,1,19.63312472252415,-63.35615154731554
73022,MeerKAT:array_1:20250715T141354Z,ex_ASASSN-V_J151311.91-311358.5,27,599.4172457456589,-0.034631909333227906,31.490643,1,1,15.219974666666667,-31.23292
81953,MeerKAT:array_1:20250705T060310Z,Gaia_6441442627414763904,1,613.1956762671471,-0.0713009898037045,31.478048,3,1,19.570491102772927,-63.66146340257903
79473,MeerKAT:array_1:20250709T013528Z,ex_Gaia_DR3_6632323721516869248,29,607.2236796021461,0.0183345402352383,31.310581,1,2,19.173304599999998,-60.15847000000001
122504,MeerKAT:array_1:20250723T045553Z,Gaia_4663608741400302464,8,650.0219169855118,-0.034631909333227906,31.257156,4,1,5.1102816636256145,-65.20086913035384
131789,MeerKAT:array_1:20250713T192439Z,Gaia_5820200656314836736,3,671.9927504658699,-0.012223026823492201,31.224,1,1,15.64328056672977,-69.27498425948521
164771,MeerKAT:array_1:20250713T205023Z,Gaia_6757775352547754624,33,563.9467054009438,-0.0040743422744974,31.20539,1,2,19.303713088034822,-31.8246435080348
65123,MeerKAT:array_1:20250704T054305Z,Gaia_6441424588552067456,5,599.9802650809288,0.0081486845489948,31.171774,2,1,19.581274113725446,-63.89836092648778
117653,MeerKAT:array_1:20250715T135202Z,ex_HD_138923,2,648.5687503218651,-0.030557567058730504,31.10977,1,1,15.6031564,-33.092804
100315,MeerKAT:array_1:20250723T012407Z,ex_ESO_56-15,1,625.0211301445961,-0.044817765019471406,31.104904,4,1,4.8703883333333335,-69.705253
38568,MeerKAT:array_1:20250705T231238Z,Gaia_6441449155765047424,4,575.9944676160812,-0.006111513411746101,31.104668,2,1,19.580692760518435,-63.48311780165906
125257,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131604.1-013605,10,660.856570482254,0.07741250321545061,30.951769,4,2,13.267814333333334,-1.601571
87880,MeerKAT:array_1:20250720T024534Z,Gaia_4669688868861739008,26,613.1961636543274,-0.0529664495684662,30.937508,4,4,4.08104917685891,-66.1623797441266
75475,MeerKAT:array_1:20250719T053812Z,Gaia_4669730615944037120,19,599.9431436061859,-0.0162973690979896,30.798237,2,1,4.100445954112742,-65.61437292243554
98107,MeerKAT:array_1:20250715T143518Z,Gaia_6272523139914195584,51,625.0280792117119,0.006111513411746101,30.689882,2,3,14.352185414632133,-24.80812317138757
122569,MeerKAT:array_1:20250723T045553Z,Gaia_4663608054205540736,43,650.0219169855118,-0.034631909333227906,30.643282,4,1,5.120888630907181,-65.22538554685003
49468,MeerKAT:array_1:20250723T033528Z,Gaia_4658381353909026048,24,572.7158941030502,0.012223026823492201,30.59021,2,1,5.240877375492852,-68.48654706891156
122166,MeerKAT:array_1:20250723T043540Z,Gaia_4655109615260969856,63,647.9386194944382,-0.012223026823492201,30.561975,4,4,4.949536856318343,-70.32883991450909
89600,MeerKAT:array_1:20250723T033528Z,Gaia_4658399255335657600,53,613.1959772109985,0.020371711372487,30.502918,4,1,5.188408801124406,-68.28744315159548
165696,MeerKAT:array_1:20250720T052239Z,Gaia_4668964428138269952,30,563.9649363160133,-0.0040743422744974,30.49748,3,4,4.1891414737304835,-65.82288525731616
