file,row,obsid,sourceName,frequency,driftRate,snr,n_beams,f12_bandwidth_hz
lband_short,132693,MeerKAT:array_1:20250720T075528Z,Gaia_5096283437520196096,934.7958962470293,0.03075228244096795,8.8450775,1,7.972121238708496
lband_short,64677,MeerKAT:array_1:20250701T073022Z,ex_QSO_J0059+0003,934.8652010858059,0.2972720635960235,8.844734,1,1.5944242477416992
lband_short,91359,MeerKAT:array_1:20250708T115647Z,Gaia_2973619546531376384,934.7647683024406,-0.31777358522333543,8.8446865,1,14.349818229675293
lband_short,100363,MeerKAT:array_1:20250711T073156Z,Gaia_4814703285650487680,925.2992503196001,0.1742629338321517,8.844615,1,12.755393981933594
lband_short,73100,MeerKAT:array_1:20250706T040458Z,Gaia_2546839744522241792,934.8132276386023,0.3075228244096795,8.844583,1,9.566545486450195
lband_short,214291,MeerKAT:array_1:20250706T134711Z,Gaia_4802458505688679808,950.311047270894,0.0615045648819359,8.8445635,2,12.755393981933594
lband_short,92626,MeerKAT:array_1:20250708T125143Z,Gaia_2973637069997869056,934.7768540382385,0.31777358522333543,8.84454,2,11.160969734191895
lband_short,95609,MeerKAT:array_1:20250709T234528Z,Gaia_4216964543814796288,934.8704579025507,-0.31777358522333543,8.84436,1,6.377696990966797
lband_short,171312,MeerKAT:array_1:20250706T025949Z,Gaia_2545307643788696064,951.7023338973522,-0.07175532569559187,8.844238,2,43.04945468902588
lband_short,225213,MeerKAT:array_1:20250708T094824Z,ex_LEDA_823593,959.87567307055,-0.20501521627311964,8.844153,1,19.13309097290039
lband_short,272896,MeerKAT:array_1:20250711T082812Z,Gaia_4790698060598158208,959.6953468769789,-0.1845136946458077,8.8440275,1,14.349818229675293
lband_short,101591,MeerKAT:array_1:20250711T080009Z,Gaia_4790684763379408768,925.2795719355345,0.10250760813655982,8.843953,4,25.510787963867188
lband_short,408529,MeerKAT:array_1:20250720T103314Z,Gaia_5096087140334575488,983.9521361142397,0.15376141220483974,8.843928,2,23.91636371612549
lband_short,367761,MeerKAT:array_1:20250719T233337Z,Gaia_4216981139568287616,959.884998857975,-0.0615045648819359,8.843925,4,47.83272743225098
lband_short,238023,MeerKAT:array_1:20250708T115647Z,Gaia_2973640128014591232,959.7785790115595,-0.1845136946458077,8.843912,2,12.755393981933594
lband_short,281691,MeerKAT:array_1:20250711T095125Z,Gaia_4791454696396788352,950.4825084656477,0.16401217301849572,8.843559,3,4.783272743225098
lband_short,227079,MeerKAT:array_1:20250708T101552Z,Gaia_2973923939453138944,951.0651924014091,0.14351065139118374,8.843468,2,1.5944242477416992
lband_short,72901,MeerKAT:array_1:20250706T040458Z,ex_2MASX_J00214584+0033275,934.8426798433065,0.4100304325462393,8.843299,3,1.5944242477416992
lband_short,3865,MeerKAT:array_1:20250708T193040Z,Gaia_4083924491547357824,863.9573520869017,-0.1127583689502158,8.843186,4,14.349818229675293
lband_short,63937,MeerKAT:array_1:20250701T065749Z,ex_LEDA_1156005,934.8098012208939,-0.3690273892916154,8.843157,1,11.160969734191895
lband_short,342990,MeerKAT:array_1:20250719T110629Z,Gaia_2993040495292404480,950.3109547942877,-0.07175532569559187,8.843137,1,4.783272743225098
lband_short,205642,MeerKAT:array_1:20250706T111659Z,Gaia_4802506884200171520,959.8824525624514,0.3690273892916154,8.843117,2,4.783272743225098
lband_short,162428,MeerKAT:array_1:20250705T213909Z,Gaia_2699246139328171520,951.6572595238686,0.1127583689502158,8.842995,1,38.26618194580078
lband_short,169224,MeerKAT:array_1:20250706T022717Z,ex_LEDA_1448,959.7203458547592,-0.2357674987140876,8.84285,1,14.349818229675293
lband_short,382096,MeerKAT:array_1:20250720T100544Z,Gaia_5096285155507150720,959.8825003951788,0.2255167379004316,8.842829,1,14.349818229675293
lband_short,69080,MeerKAT:array_1:20250705T151001Z,Gaia_5223008882835779456,934.728343680501,-0.26651978115505554,8.842752,1,1.5944242477416992
lband_short,748362,MeerKAT:array_1:20250706T051005Z,ex_2SLAQ_J002327.67+000956.8,931.5303001403809,0.0,8.842745,2,12.755393981933594
lband_short,76588,MeerKAT:array_1:20250706T070740Z,Gaia_4802477025587674496,934.8236886560917,0.08200608650924786,8.842669,1,9.566545486450195
lband_short,83708,MeerKAT:array_1:20250706T124159Z,Gaia_4802462182180700160,934.7907079905272,0.3587766284779594,8.842592,4,15.944242477416992
lband_short,286088,MeerKAT:array_1:20250711T103939Z,Gaia_4814714658723884032,951.055550917983,0.04100304325462393,8.842294,1,4.783272743225098
lband_short,210118,MeerKAT:array_1:20250706T124159Z,Gaia_4802493032929154304,959.8877189457417,0.38952891091892733,8.842288,1,1.5944242477416992
lband_short,329072,MeerKAT:array_1:20250713T092755Z,Gaia_5096293711081962368,959.8824908286333,0.1127583689502158,8.84214,1,17.53866672515869
lband_short,125995,MeerKAT:array_1:20250719T212149Z,J2011-0644,934.8098442703485,-0.38952891091892733,8.841888,1,1.5944242477416992
lband_short,218302,MeerKAT:array_1:20250706T141948Z,Gaia_4802441257100069888,959.764648526907,0.14351065139118374,8.841392,4,12.755393981933594
lband_short,78943,MeerKAT:array_1:20250706T081304Z,Gaia_4802418785831099648,934.7422008216381,-0.2972720635960235,8.841295,1,4.783272743225098
lband_short,95527,MeerKAT:array_1:20250709T234528Z,Gaia_4216737872620904832,934.8704866021872,0.08200608650924786,8.841165,1,9.566545486450195
lband_short,91569,MeerKAT:array_1:20250708T115647Z,Gaia_2973713245537662336,934.8098251372576,0.1742629338321517,8.841029,1,3.1888484954833984
lband_short,174233,MeerKAT:array_1:20250706T033223Z,Gaia_2546812325450993920,951.5513339489698,-0.04100304325462393,8.840942,3,33.482909202575684
lband_short,159779,MeerKAT:array_1:20250705T151001Z,Gaia_5223676840448151296,959.8877428621054,0.2460182595277436,8.840874,2,3.1888484954833984
lband_short,132425,MeerKAT:array_1:20250720T075528Z,Gaia_5096286461177179648,934.7803330719471,0.10250760813655982,8.8407,2,15.944242477416992
lband_short,162134,MeerKAT:array_1:20250705T213909Z,Gaia_2698983085467196544,951.657262712717,0.05125380406827991,8.840423,3,46.23830318450928
lband_short,186846,MeerKAT:array_1:20250706T063501Z,J0538-4405,959.7792869359255,-0.3587766284779594,8.840233,2,41.45503044128418
lband_short,182553,MeerKAT:array_1:20250706T051005Z,Gaia_2546793015278033792,951.4971410632133,-0.09225684732290385,8.840125,2,36.67175769805908
lband_short,83892,MeerKAT:array_1:20250706T131435Z,ex_LEDA_542687,934.8011084198952,0.21526597708677564,8.839885,2,1.5944242477416992
lband_short,111949,MeerKAT:array_1:20250712T010545Z,Gaia_4216734333567757056,934.8184015452862,-0.3690273892916154,8.839525,2,14.349818229675293
lband_short,164097,MeerKAT:array_1:20250705T223133Z,Gaia_2698990438451202176,951.4978075325489,-0.16401217301849572,8.839393,1,19.13309097290039
lband_short,220332,MeerKAT:array_1:20250706T145226Z,Gaia_4802442116093414016,959.736884817481,0.3587766284779594,8.839369,2,1.5944242477416992
lband_short,186901,MeerKAT:array_1:20250706T063501Z,Gaia_4802496954235877632,959.6952783167362,0.31777358522333543,8.839223,1,1.5944242477416992
lband_short,110516,MeerKAT:array_1:20250712T003250Z,Gaia_4216775702693382912,934.795913785696,-0.03075228244096795,8.83919,1,9.566545486450195
lband_short,208236,MeerKAT:array_1:20250706T114942Z,Gaia_4802466717666128000,959.8097213059664,-0.25626902034139953,8.839086,1,12.755393981933594
lband_short,289762,MeerKAT:array_1:20250711T110722Z,Gaia_4790704034896594048,950.4825260043144,-0.3587766284779594,8.838899,1,3.1888484954833984
lband_short,128258,MeerKAT:array_1:20250719T222739Z,Gaia_4216960936041343488,934.7802661061287,0.1742629338321517,8.838764,1,4.783272743225098
lband_short,172262,MeerKAT:array_1:20250706T025949Z,ex_LEDA_1154760,959.8624552935362,0.05125380406827991,8.838687,2,38.26618194580078
lband_short,170036,MeerKAT:array_1:20250706T025949Z,ex_2MASS_J00214752+0000311,951.6971312910318,0.09225684732290385,8.8386135,2,44.64387893676758
lband_short,130493,MeerKAT:array_1:20250719T233337Z,Gaia_4216955988238868480,934.7525677680969,0.2357674987140876,8.838541,2,20.72751522064209
lband_short,376212,MeerKAT:array_1:20250720T082308Z,Gaia_5096044293740844032,959.8877795338631,-0.19476445545946366,8.838473,1,11.160969734191895
lband_short,105713,MeerKAT:array_1:20250711T092345Z,Gaia_4814687888191361664,934.8601005226374,-0.25626902034139953,8.838445,2,15.944242477416992
