file,row,id,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,beam_frac,weak_label,rfi_score,verdict
uhf_long,65952,8286322,MeerKAT:array_1:20250705T180344Z,Gaia_5820122865867721216,14,599.9704109430313,-0.020371711372487,92.01033,3,0.046875,-1,0.9937597518795103,pruned
uhf_long,188689,33876451,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131540.1-020548,7,632.0624107122421,-0.0020371711372487,23.887434,4,0.0625,-1,0.9937720625625464,pruned
uhf_short,49955,13617973,MeerKAT:array_1:20250729T173047Z,Gaia_6734181344866622336,19,600.0004445314407,-0.0427805938822227,63.371044,1,0.015625,0,0.993779571115187,pruned
uhf_short,174329,33404721,MeerKAT:array_1:20250731T230132Z,Gaia_2536392008939920000,30,611.9687687158585,-0.01711223755288908,15.626219,2,0.03125,0,0.9937822901702946,pruned
uhf_long,72018,11383831,MeerKAT:array_1:20250715T133052Z,Gaia_6214174398589950080,59,599.943351328373,0.014260197960740902,49.220985,1,0.015625,0,0.9938057098692026,pruned
uhf_long,34516,1017480,MeerKAT:array_1:20250723T043540Z,Gaia_4655036983096082816,45,563.9807941317558,0.0081486845489948,14.057559,3,0.046875,-1,0.9938111333784718,pruned
uhf_long,134790,35421675,MeerKAT:array_1:20250716T012443Z,Gaia_4669700070136544640,48,671.9659157991409,-0.006111513411746101,16.970695,1,0.015625,0,0.9938227149823776,pruned
uhf_short,8405,400291,MeerKAT:array_1:20250731T192546Z,ex_SDSS_J155013.53+055140.9,56,551.9996702075005,0.02566835632933362,42.801167,2,0.03125,0,0.9938462814335777,pruned
uhf_short,43525,4548768,MeerKAT:array_1:20250715T222140Z,Gaia_4426462190833593472,25,587.985577404499,-0.03422447510577816,17.27735,3,0.046875,-1,0.9938475200007323,pruned
uhf_long,73974,11427212,MeerKAT:array_1:20250716T012443Z,Gaia_4669881386475837568,28,599.9432013630867,-0.0183345402352383,188.91449,4,0.0625,-1,0.9938511916534754,pruned
uhf_long,72518,11384523,MeerKAT:array_1:20250715T135202Z,ex_LEDA_675496,40,600.8721380233765,0.0101858556862435,59.220016,2,0.03125,0,0.9938539908783061,pruned
uhf_long,119026,34834693,MeerKAT:array_1:20250716T022312Z,Gaia_4669719994488866048,50,647.9671128988266,-0.0081486845489948,48.067894,2,0.03125,0,0.9938577223421856,pruned
lband_short,11077,397968,MeerKAT:array_1:20250731T171238Z,Gaia_1315509316960063104,24,863.9838769286871,0.0615045648819359,16.41977,2,0.03125,0,0.9938634961755272,pruned
uhf_long,35149,1049336,MeerKAT:array_1:20250731T221802Z,Gaia_4669056031200823040,29,563.9712480306625,-0.006111513411746101,16.463978,3,0.046875,-1,0.9938711998898617,pruned
uhf_long,23776,704389,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131618.7-022454,13,560.0244271755219,-0.0101858556862435,18.565481,4,0.0625,-1,0.9938885425109636,pruned
lband_long,98170,6223095,MeerKAT:array_1:20250731T120456Z,Gaia_5422854230816201216,20,924.9917145818472,-0.11096855357005364,16.428207,3,0.046875,-1,0.9938945155211869,pruned
lband_short,4962,242090,MeerKAT:array_1:20250712T072515Z,Gaia_2323478900845422208,15,868.2036275267601,0.21526597708677564,20.704239,3,0.046875,-1,0.993904279374578,pruned
uhf_short,61481,33479804,MeerKAT:array_1:20250707T004747Z,Gaia_2682489792574753152,12,623.968369781971,-0.05133671265866724,79.76257,3,0.046875,-1,0.9939155803866981,pruned
